row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
836a373e80088a9,cat_0,,,ord_4,-12.981019765343117,,ord_6,ord_3,0,1.1956362119208022,0,-5.1306613957329015,0,3,0,cat_1,,1
836c2b3a0e20883,cat_4,,-0.8027709942998565,,,,,,6,4.980449131819157,27,-0.7983920040874906,0,,,cat_1,,1
836f886fae5a265,cat_3,13,-4.749394676005255,ord_1,-3.258692527313532,,,,35,4.560425075922428,,-2.2556790567242855,0,6,0,cat_1,,1
837021fb80321f8,cat_3,,-2.116453330414477,ord_1,10.447584455621602,ord_0,ord_6,,,-3.500284935552404,27,-2.957616449436686,,,5,cat_4,,1
837bcd19ff49e05,cat_4,7,-3.388997004521028,,-7.321073782817056,ord_0,,ord_5,1,-2.9758894149802404,,-0.6970886423347151,0,5,,cat_4,,0
8385ccfb1ac464a,cat_3,3,-2.1034661160620876,ord_2,2.8438259579012346,ord_0,,,0,3.2307681028356434,24,,,,2,cat_0,,0
838faddc4c94b6d,cat_3,,-3.7334463183868185,,-1.0430199008643672,ord_0,ord_6,ord_6,,4.9618139130157495,18,-1.4931746877717686,0,,0,cat_1,,1
83a2323fd4f5980,cat_1,3,-1.8508190683133452,ord_3,-0.7588142143780972,,ord_6,,0,1.6726124625577514,2,1.5981657455694502,0,3,,cat_4,,1
83a299a4f194556,cat_0,,-0.5372212205083562,ord_4,,ord_0,,ord_4,,0.7435699094501407,5,-1.9363109653393316,0,,,cat_1,,1
83a3bfaf53d9f29,cat_0,,-2.0886630906892867,,-15.8007065245595,ord_0,ord_6,,0,-2.1567766980844247,3,-1.04294283721714,1,0,0,cat_0,,0
83a6a83bf6dff14,cat_0,,-1.8433976728454693,ord_4,7.974954699829919,ord_0,,,0,0.1316360719068339,5,-1.8954580997261432,0,2,4,cat_4,,0
83c032e05dac23a,cat_3,27,-1.6142497830361313,ord_2,3.4734925402968226,,,ord_4,0,-3.5506582829772553,,-0.1775542725485929,0,4,,cat_1,,0
83c850fc654c430,cat_0,6,-1.5091141547506992,ord_4,-2.0192196804014264,ord_0,ord_6,ord_4,0,2.371643631824261,,1.433625184217052,2,0,,cat_1,,1
83df0e850c23871,cat_3,8,-4.35038077982909,ord_1,,ord_0,,,0,4.814501351337642,,,0,0,1,cat_1,-0.27906741599567175,1
83e8d119fc23601,cat_3,19,-1.7698775151234456,,-2.723779396882109,ord_0,ord_4,,58,5.849502724228787,15,-0.20981411023444618,0,12,,cat_1,,1
83f816a2065c447,cat_4,,,,,ord_0,ord_6,ord_6,,-1.8605856390075817,12,2.871862009440939,7,0,,cat_4,,0
83f907bef44f2d3,cat_4,13,-2.109520216910406,,,ord_2,ord_6,,,,43,0.5442273526914996,,9,0,cat_3,-0.11990294953464273,0
83f93c14537a649,cat_4,13,1.5753120461752887,ord_4,-3.8403984510372204,,ord_5,ord_3,25,,49,3.0762101239735893,,42,0,cat_1,,1
83fa14c9350620c,cat_3,21,-3.0444889717197374,ord_1,1.6554695536847839,ord_0,ord_6,ord_4,0,0.29681034821003593,,5.16817195788698,,6,,cat_1,0.0003059730504499647,1
8406ad2b2b68048,cat_4,1,-0.9231839919954912,ord_3,,ord_0,,ord_5,1,1.8406017777560117,24,2.8158281225840476,0,19,,cat_1,,0
840f144aa5f023b,cat_0,,-2.6141600941381915,,-1.0583293340142594,ord_0,,ord_4,,0.575264860566657,1,,3,,1,cat_5,,0
840fd1f060e4593,cat_3,4,-3.481415265549569,ord_0,0.3050853283701797,,ord_6,,42,,26,3.8140956608382783,0,6,1,cat_5,,1
841576d8ccee2cc,cat_3,13,-0.9189713119081375,,,,ord_6,ord_4,40,2.412945944019056,8,1.4229154186623258,9,6,,cat_1,,1
841849a2aa3460c,cat_3,,,,,ord_0,ord_6,ord_5,13,7.095344463724587,21,-0.04639082966590802,,4,0,cat_1,,1
84193fc167d1869,cat_4,13,-0.018272229550079344,,13.512071649188783,,,ord_6,44,-2.5142188146570112,16,-0.2077193351671467,0,0,,cat_0,,1
841c3524f13339c,cat_1,23,-1.8507602180237384,ord_2,0.7469469095654573,ord_0,ord_6,ord_2,10,-1.304266507164873,4,1.7666654972573075,4,1,2,cat_1,,0
8432d541d7ee5e3,cat_1,3,-2.015772031915337,ord_1,-1.4220718107948005,ord_0,ord_6,ord_6,0,4.707735608537652,20,1.9111514955285152,0,,,cat_1,,1
843ed65f815c431,cat_0,3,-0.29195700601257313,ord_5,12.174859749124703,,ord_6,,0,,2,4.061819709449905,2,,1,cat_4,,0
843f5fe06d7ed04,cat_1,0,-2.0373380073929104,,2.242989098761792,ord_0,ord_6,ord_2,6,0.03042254679721834,0,,0,,0,cat_1,-0.30584251006153473,1
8446153aafcb3b0,cat_0,10,-0.3545702725571256,,,,,ord_4,23,0.10723153986332745,4,1.6322858156920064,0,,0,cat_1,,0
845d2bdcd0ab0b4,cat_4,,-1.3649730050932471,,17.092346078826452,ord_0,ord_6,,0,2.91624766283996,24,0.9275347359316259,0,,1,cat_1,,0
845d7cbcbcbb746,cat_3,5,-2.7885664633269456,ord_1,-7.579821732898045,,ord_6,ord_3,0,2.944396425685632,10,0.7246386719084117,0,4,0,cat_4,-0.24803312253950005,0
84678e217716ef5,cat_4,22,-1.2779164813487607,ord_2,14.437766095521516,,,ord_5,0,-1.6800218260914954,15,0.19596896368552502,0,7,,cat_1,,0
8467a34b1d17ec2,cat_4,,-2.0402260934954337,ord_1,-1.2504982678635699,ord_0,,,0,-5.182216926255133,14,3.7534931591591354,2,,1,cat_1,,0
847000925ba27b3,cat_3,3,-2.4204351344290362,,-8.172166547873259,ord_0,,ord_4,0,,,-1.8569923420858219,0,4,,cat_1,,0
8472b44d25899ca,cat_4,29,-0.6037090690391278,,,ord_0,ord_6,,,0.13087355783831914,,-4.038049304626226,,,0,cat_4,,0
8472dae3f28a65f,cat_1,,0.054504708010865044,,25.341256923175123,ord_0,,ord_1,25,,0,2.0531743774480633,2,3,6,cat_1,,1
847cbb13d2ec08b,cat_3,,-1.7392737067111979,ord_1,20.697854863622975,ord_0,,,15,4.130518550532392,,-0.4267533209312767,5,,8,cat_1,,1
848ad946985813e,cat_1,3,-0.30271911615725555,ord_2,-8.369214134963542,ord_0,,,0,2.6497892008629904,,-1.206910307131508,,2,0,cat_1,,0
8492387fd5edee6,cat_1,9,-1.1172667919546766,,10.835082199023867,ord_0,,,67,-2.210723867017959,2,-3.7159814756857923,,2,8,cat_4,,1
84944a1cf6d8aa3,cat_3,1,-1.8060596932848854,ord_0,-5.367909954033339,,ord_5,ord_5,,0.8066917422854002,34,3.7352126608143106,,,,cat_5,0.0622784637623075,1
84a1336799b9d39,cat_3,,0.06303765318503252,ord_1,-10.13733859760288,ord_0,ord_5,ord_5,0,,25,-0.40030614002639603,25,21,0,cat_1,,1
84a30cdc6befbb7,cat_3,,-1.3884351035434157,ord_0,18.739445283636215,ord_0,,ord_0,0,-4.360703008361279,41,-4.573719512421878,,18,18,cat_1,,1
84abf1e72e26b9c,cat_0,,-1.7013402860916527,,,ord_0,,,0,,7,-0.6893951712333899,0,5,0,cat_1,,1
84b1389270fa12f,cat_0,1,-3.0384129230561885,ord_5,,ord_0,ord_6,ord_5,0,-1.3617806557103886,3,0.5407349002549835,,1,1,cat_4,0.010973755369745847,0
84ca7086eed892b,cat_2,9,-3.5600324446438547,ord_3,,,ord_6,ord_5,0,8.61519400479389,,-2.9614925235157123,0,2,0,cat_1,,1
84cb44a36b5fe68,cat_0,,-2.692928852581481,,-10.202736491378245,,ord_6,ord_5,0,,3,1.0220377949137875,0,8,,cat_1,,0
84cc6213114b359,cat_1,4,-1.3779828996503665,ord_1,14.865300319831803,ord_0,,ord_4,64,-2.0410812091241803,3,-0.7160835843718858,0,,3,cat_1,,1
84cce5e9014e89c,cat_0,1,-0.01727383949184147,ord_5,-7.201784395463098,ord_0,ord_5,,,-4.484035107007742,1,2.799125619687447,0,20,0,cat_1,,1
84d43302d941cdd,cat_3,2,-4.3103102239654,ord_1,0.8876767675412869,ord_0,,ord_5,,1.370913373212205,,2.2019714916305384,0,,1,cat_4,,1
84dd6b64e4e4cae,cat_3,1,-1.406304443844321,,16.33384817887878,ord_0,ord_6,,0,,,1.8133033465865276,0,16,1,cat_1,,0
84df7d74578cfec,cat_3,,-2.7871206941744266,,19.311704979777275,ord_0,ord_6,,,-0.6476749380459033,67,,9,,10,cat_4,,1
84eb368c4bc2958,cat_0,,0.9347738331690565,ord_5,,ord_0,ord_6,ord_0,,-2.191283052704472,0,-1.521713708734148,2,1,,cat_0,,1
84fdf3d3b294857,cat_1,,,ord_3,1.5595482427031095,ord_0,ord_5,,0,-2.1828255442928746,3,2.2210637446756607,0,19,1,cat_1,,1
84fff9eecbd87fc,cat_3,10,-2.2307196032364915,,,ord_0,ord_6,,15,0.7240510503177927,11,-1.3807577998172786,,,4,cat_1,,1
8500134beae4b11,cat_3,4,,,21.16636608258935,,,,0,-0.4743901072613552,,1.5903950727924343,6,8,11,cat_4,,0
8504dfc724eab41,cat_3,,,,,ord_0,,ord_1,,-2.1750631121820287,0,-1.857714147299287,1,12,15,cat_4,,0
85067147bf5b74f,cat_0,10,-0.024846027869289772,ord_4,,ord_0,,ord_1,0,-2.448566542142345,,0.2796928662635596,4,2,,cat_1,-0.4939650555278464,1
850d13e36ccf652,cat_3,,-1.9324263167281666,ord_1,24.63949877652078,ord_0,,ord_1,0,-6.03070223357919,,-4.758042441617622,22,,,cat_4,,1
850de0080f12a29,cat_3,2,-2.0480661505484137,ord_0,,,ord_6,ord_2,20,3.879731587959891,,2.9793709807055944,0,8,0,cat_1,-0.037734465677114803,1
851ab54f49d6de9,cat_1,1,-0.7754164386792831,ord_2,,ord_0,,ord_3,36,4.527869127594236,3,-2.7878670155189695,0,1,0,cat_1,-0.2536623482048556,1
851dc5ef2f16d16,cat_3,,-2.9945590797420913,,,,ord_6,ord_1,,0.40732814219152713,4,0.8687437687779999,0,,2,cat_1,,1
851fb6e04d7ba20,cat_3,,-2.3069462977647364,,24.122352855290835,,,ord_6,,-0.9690271599876552,7,,10,1,,cat_4,,1
852005ba433fa75,cat_4,22,,,,ord_0,,ord_5,0,-2.9328185963267464,29,1.5636770717673483,1,3,,cat_4,,1
852049dff72d41f,cat_1,,-1.623797639105483,,-7.023912846647285,,,ord_1,19,,10,-2.8631616468888286,,3,0,cat_3,-0.5812513419954883,1
8531621cf804944,cat_0,0,-1.0985512031044204,,-0.9379225141884788,,ord_5,,11,-0.16555429209844613,,-2.5806829432195135,0,20,0,cat_4,,1
853b76d7ed3c2f8,cat_4,2,-1.1154513524286012,,,ord_1,ord_6,,,2.0410802450681103,2,-0.41543581019274445,0,,,cat_3,,0
853e0c9f4267f88,cat_0,10,1.5272974748856631,ord_4,,ord_0,,ord_2,0,,0,-2.5555099582080425,0,40,0,cat_4,,0
853f5a2643f6ad6,cat_4,29,-3.245342336439318,ord_1,7.387167500009931,ord_0,,,33,2.8723034906019413,36,2.732082675924046,0,2,1,cat_5,,1
8540f1d001d760e,cat_3,12,-2.5225516576431697,ord_0,-2.7258678203696167,ord_0,,,,1.3813317754421206,17,-0.581301788626349,0,8,0,cat_4,,1
8544196adc149fc,cat_4,20,-0.2650793307283017,,,ord_0,ord_6,ord_0,36,-5.260657989878309,1,1.8229236671029097,3,4,,cat_1,-0.5716317520812491,1
85465692580d008,cat_3,,-3.6485654680170487,ord_1,,ord_0,ord_6,,78,-6.655300699826553,50,-2.5003180783122274,0,,8,cat_4,,0
8547957b2a860c2,cat_0,25,-2.4358005064941635,,-5.574928693112613,,ord_6,ord_5,,1.4716442156398228,,1.0282360336971874,0,4,,cat_1,,0
854ee8592f42826,cat_3,1,-1.7532660900327102,,5.5129152739923555,,ord_6,ord_1,19,1.1237778355374863,1,0.5398606040591425,0,7,1,cat_1,-0.050274934002749086,0
8552e356a69e3f5,cat_4,1,-1.8931526649460086,,1.322206373057069,ord_0,ord_6,,0,0.5953077419057097,17,1.1536165318723082,0,3,2,cat_4,,0
8560633eee55ba4,cat_3,,-2.5973753608128693,,8.757365699593137,ord_0,,,,-3.2623877378917965,14,1.3234406106784196,0,1,,cat_1,,1
8565fc73d2c9567,cat_0,4,0.0002433341737503869,ord_3,-8.193154202480839,ord_0,,,3,,2,-0.18181880704657571,28,61,,cat_1,,1
85695c1dd246d18,cat_4,,1.7862163726376463,ord_4,-14.258434334708465,,,ord_2,47,-1.7393508548067522,1,-0.4171776966219054,,16,0,cat_1,,1
85723d97c58736c,cat_3,,-1.9690563067487916,ord_0,,ord_0,ord_6,ord_5,3,-0.33777210935652,5,,,2,0,cat_1,,1
857d7458ecb8acb,cat_3,2,-4.174125715312232,,8.135452986874915,ord_0,,ord_5,0,-0.10354242712468276,23,-0.6073881032584489,0,1,,cat_1,,0
85832f955d33a71,cat_1,1,-1.2797052244758473,ord_2,-6.494153705880564,,ord_6,,11,4.79848563339953,14,1.039467059704669,0,,,cat_4,,0
859943645d8ec20,cat_4,,,ord_4,3.4969326996342485,ord_0,ord_3,ord_1,,5.4447687809072365,2,2.296896031963718,33,52,,cat_1,,0
859dd9794d451fe,cat_0,,-1.11037138264862,ord_4,,,ord_6,ord_2,69,4.1810277385022925,0,-2.2575686084028117,0,2,0,cat_4,,1
85a137efde4bf0f,cat_0,2,-2.1594812640961196,ord_4,,ord_0,ord_6,ord_6,0,-0.7999587412782148,2,1.5677488449050303,0,3,,cat_1,0.09213055326458827,1
85a3e065a7645e5,cat_0,4,-1.610543790727616,ord_4,-4.381957589723572,,ord_6,ord_6,,2.184427150678279,10,-1.9882942302487667,,,0,cat_1,,1
85a432055344644,cat_4,21,0.40753393014867256,ord_2,19.823631362960093,ord_0,ord_6,ord_0,,-5.3786666080670305,2,2.194997497776111,0,1,,cat_1,,1
85a449d196c3da8,cat_0,2,-3.6168613742622746,ord_4,,ord_0,,,1,6.701775368148652,2,0.8361320475245553,0,1,0,cat_1,,0
85a8a8f7897bb26,cat_0,0,-1.7926137283605323,ord_5,-5.614297446232667,ord_0,,,,2.658484414552449,1,-3.3903672745092677,1,35,,cat_1,,0
85abe6fb6c7ea91,cat_3,3,-1.754410250906719,ord_3,-17.658417238584974,ord_0,ord_6,ord_0,,2.74900951485142,3,0.40020316316807314,0,,,cat_0,,0
85ae4d9ee2d7605,cat_0,,,,,ord_2,ord_6,,12,1.9690748401226479,0,1.7750485966139442,0,5,0,cat_1,,0
85b1496fe629c07,cat_3,,-5.556910668323839,,13.495732520419075,,,,0,-4.246484148700396,22,3.403157561374256,1,8,,cat_1,0.2805024531766598,0
85bbf251301d45e,cat_0,,,ord_5,-12.860019419922557,ord_0,,,0,2.2220183252630017,0,-2.97746075318808,0,,0,cat_4,0.9904348721881938,0
85c39b679ac3048,cat_4,3,-2.2387196170738934,ord_1,-8.628272549189015,ord_0,,ord_3,4,,15,-0.63716925876,0,,,cat_5,,0
85c53ab021ca515,cat_3,,-1.3421372592594245,,,ord_0,,,0,-0.5544793317980039,,-0.6721357191614356,1,1,0,cat_1,,1
85c5e98d58af06d,cat_3,,-0.5081791451479136,ord_0,27.18048557760689,ord_0,ord_6,,39,-2.1883495056933384,0,-2.945730047135145,4,,6,cat_1,,1
85db58420c2784a,cat_3,12,-2.8938883527376777,ord_2,12.146300274425704,ord_0,ord_6,,,-1.3892224327115426,0,1.1572150627125133,4,6,,cat_0,0.6019123986788515,0
85e2a3405d86b32,cat_3,16,-3.906612231224752,ord_2,20.614080789434578,ord_0,,,,0.24533610231513747,13,-2.5938586894522473,,2,,cat_0,,0
85edbebae2ff830,cat_3,6,-2.6889217400986256,,,ord_0,,,7,0.09336458095934264,32,,0,,,cat_4,,1
85ef41d4629aaeb,cat_4,17,-1.6521308518545221,,-5.253991570319028,ord_0,ord_6,ord_5,,0.3640320767763585,34,-0.5107013416790388,0,4,,cat_1,,1
85f0edc19f34139,cat_0,0,0.017093519207856622,,-13.116519634467855,,ord_5,ord_5,0,3.0508796675879744,,0.0174832959968223,0,63,0,cat_1,,0
85f136a42f9427a,cat_0,11,-2.3414255860138793,ord_4,-6.3072306774069276,ord_0,,ord_6,0,-6.133518927847977,1,1.0129200005787502,,2,,cat_1,-0.8539794710795257,0
85f3d7077b30d01,cat_3,,-1.5955411792019203,ord_0,-6.303846642976606,,,ord_5,11,,14,,0,16,0,cat_1,,1
860ed2d81f65f2e,cat_4,,-0.5112167155644913,ord_3,13.900617850950201,,ord_5,,,4.091935236166398,1,-2.8136189312084063,7,,,cat_1,,0
860ed9292b20177,cat_0,,0.7218663529593063,ord_5,5.926975794315554,ord_0,ord_6,,38,4.684982552372891,0,-0.0979321724613258,,1,0,cat_1,-0.25040192901459835,0
860f4bcb6c1a12f,cat_3,,-2.955981634297083,ord_1,-19.060328822585312,ord_0,,ord_0,17,5.4335356283456795,2,5.399605107953569,1,1,,cat_4,0.30387438157786695,0
860f93bde1b8235,cat_3,38,-2.3859730788440383,ord_2,-4.399618601407342,,,,0,-5.406459349769317,2,-0.04774631087612091,3,4,2,cat_1,,0
861127fe6bd885e,cat_3,,-4.832261727296486,ord_1,-0.5221096989121137,ord_0,ord_6,ord_3,,-3.8438445447529084,,0.6252769169283517,0,4,,cat_1,,0
861170ca6c50575,cat_3,12,-1.6711281564756688,ord_0,,ord_0,,ord_5,,1.7016086330462394,21,2.402283696780638,0,,,cat_1,,1
86119d2cba8fcab,cat_0,4,1.3133380296469428,,-16.426453075402904,ord_0,ord_6,ord_1,4,0.7881307721416949,,-0.01223259237484342,0,3,0,cat_1,,1
8611f9c1061bb47,cat_0,2,-0.980330665922168,,-0.37095610947298074,,ord_6,,36,4.7526760425653904,0,1.0677192099646704,0,2,,cat_5,,0
862c0e80c23055e,cat_3,17,-2.4975563714924216,,2.041991031913584,,ord_6,,0,-2.4757004946785943,23,2.0642666772134532,4,1,1,cat_1,,0
862d1ee77c17ad8,cat_4,3,-2.157204418764187,,-0.37332343013784186,ord_0,ord_6,,1,0.7306063602916995,40,,1,11,,cat_4,,0
8640e1aba2cdd58,cat_3,,-1.8255779620999293,,-1.022412267149448,,,ord_1,0,-4.070060269457326,,2.0216769501709058,5,,2,cat_1,,0
864704e67c98440,cat_0,4,-3.1334549249294987,,6.172140358905097,ord_0,,ord_6,0,,,-0.5322137239366614,3,3,1,cat_4,0.19705672718423609,1
8653576c3f77307,cat_0,2,,ord_4,-3.682635527764667,,ord_5,,14,-1.7442455227080522,3,,,,,cat_4,,0
86597a834644b83,cat_1,,-1.3503433700979894,ord_3,-4.653289421705921,ord_0,ord_6,,1,1.660770403470332,9,-0.7429551474431259,0,3,0,cat_1,,1
865becbec1a8c4c,cat_0,8,-2.7489462790373658,,,ord_0,,ord_5,0,-5.075886187179527,5,1.5195524535626068,0,7,,cat_1,,0
865e21c759e37fd,cat_0,,-1.925084574516693,ord_5,-5.8316034924896725,ord_0,ord_6,,,3.16668004113195,2,1.8355182716252925,1,,,cat_1,,0
8663d950ae395de,cat_3,,-2.7680917724412706,,5.350572021967173,ord_0,ord_6,ord_2,,-1.9349086949869594,12,1.895395959373823,,1,3,cat_1,-0.38298614178426715,1
86648d77fe966a2,cat_1,10,1.4599963187678746,,22.02064937373739,ord_0,ord_6,ord_2,67,-8.6871042068201,8,-0.9800744359516909,0,2,8,cat_0,0.04627725593409049,1
86765a1dc9203b8,cat_3,3,-1.783960433495256,,-2.813203882979056,,ord_6,,7,-2.9683105586011833,35,2.9968016303075995,0,11,0,cat_4,,1
8678fffd6e134e8,cat_3,,-2.978906225269906,ord_1,14.538934927626116,,,ord_6,0,,28,0.9362279373602993,4,2,17,cat_1,,0
86878a820ac2a98,cat_3,,-2.227473641552476,,,ord_0,,ord_4,0,0.2889688625602851,37,-1.5888839408742694,,,5,cat_4,,0
868ed2ddff40e4a,cat_3,1,-2.4725968523289277,ord_1,,ord_0,ord_6,ord_2,5,-1.5230337434589107,2,5.956128366592856,0,9,0,cat_4,-0.20767172648699678,1
8691604346a1934,cat_0,,-0.12169211784912376,ord_5,,ord_0,,,33,-1.719692266101979,,0.8006650801006663,0,25,,cat_0,,1
86a5544b2fa778f,cat_3,11,-2.1020362543189615,ord_0,29.20800795638874,ord_0,,ord_1,7,0.6257813493899205,0,-3.864494787135608,,13,17,cat_1,,1
86a78f327e298a5,cat_4,3,-2.2182283511969447,,-6.324176729566343,ord_0,ord_6,ord_6,,3.0674314337550763,11,2.4191792866155364,,0,0,cat_4,,1
86aef2abbead4c5,cat_4,4,-3.2767797730375854,ord_2,-7.304404723167385,,,,16,2.7551181671290665,12,-0.8865435516821455,0,4,0,cat_1,,0
86b2a41413c9ec8,cat_4,34,-1.299405830267732,ord_1,,,ord_6,ord_6,0,-1.1169423021656066,,0.05919507176816374,,2,,cat_3,,1
86b3644d8095695,cat_1,0,-2.2479010637272947,,15.329237671436477,ord_0,ord_6,ord_4,9,0.7022443982095401,11,3.332198546937269,0,6,,cat_1,,0
86b67f2889ec49f,cat_3,,-1.2899421508409885,,19.822556632869432,,ord_6,ord_1,24,-0.19430223250621292,,-2.689416845400693,3,,8,cat_1,,1
86ba2330a1d5e35,cat_3,4,-3.147064480372016,ord_1,,ord_0,ord_6,,16,3.2846032219312447,30,0.7146920981106543,,7,0,cat_1,,1
86bbe0d93144a51,cat_0,0,-0.04481534219751704,,-3.2517266424241025,,,,19,-7.686578649932233,1,2.0341133866687464,0,4,0,cat_4,0.7521232874183316,1
86bf0f71c551dcd,cat_3,1,-4.840763806486809,ord_1,-0.17298485127362628,ord_1,,ord_6,,-6.059257393466306,17,-3.7093716794879255,0,2,0,cat_3,0.16004190334902368,0
86c1d96bf701fe3,cat_3,,-2.5430755379421424,,6.591472447050954,ord_0,ord_6,,0,3.713575875106547,11,1.8375399252934193,3,1,,cat_1,,1
86c22032700312d,cat_4,,-2.393570819385704,,,ord_0,,ord_5,0,-3.3114072795321463,8,3.4835305106342815,2,8,1,cat_1,,0
86c708396de9152,cat_4,,0.4554565336081961,,,ord_0,ord_6,ord_4,27,3.9293839565715114,2,-0.43496921363187924,,,0,cat_1,,1
86ca753cc172468,cat_4,2,-1.01351369849808,ord_2,-3.0515714484586867,,ord_6,,0,,29,3.574888390225615,0,8,1,cat_1,,0
86d300375b2e707,cat_3,0,-4.0043130093653385,ord_1,-2.023989590429152,ord_0,ord_6,,0,-2.45964743830734,31,-0.30174424426351076,,,0,cat_1,0.5511073728037824,0
86eaec636fcd52f,cat_3,,-3.6166524951355545,ord_1,,ord_0,ord_6,ord_5,0,0.737625302797087,6,0.5161519999144695,0,,0,cat_3,,0
86ed96e07741a46,cat_3,0,-3.711724655847395,ord_1,-3.6240403861416564,ord_1,ord_6,ord_5,,2.2243757473555146,10,-4.007012672075593,0,1,0,cat_3,,0
86fb6b79208c461,cat_3,2,-2.3960078272862066,ord_0,1.7616447387030805,,ord_5,,26,3.8120864617451695,41,0.28930917882479973,0,23,0,cat_1,,1
86fb736af4f3791,cat_3,,-3.9977149556225395,ord_1,,ord_1,ord_6,ord_6,8,-2.8324570757030254,10,-2.168255757673312,0,,,cat_3,,1
86ff84771515edf,cat_0,1,1.0295763200470929,ord_5,,ord_0,ord_5,ord_4,41,2.4200986223052388,0,-1.42092337543193,0,38,0,cat_1,-0.8332720674177503,1
871a0ed561cbfe4,cat_3,,-4.7183382367718405,,,ord_0,,,,1.671202390769273,42,-2.5911520637376753,4,1,,cat_4,,0
871df7caf84d080,cat_3,,-2.8009803887055966,,6.376785459227419,,,,6,0.6680338078299898,23,-0.34362174198468676,0,7,1,cat_4,,0
874d4a08edaa5c4,cat_0,,,,0.9859526685925561,,,,0,-0.011368610374124608,2,3.2821231256349317,2,6,,cat_1,,0
87500653eaa59d9,cat_1,4,-1.9550176094881588,,-2.226376068872175,,ord_6,ord_1,23,0.6338980896035888,16,0.48951935957377246,0,3,,cat_1,,0
8757d5d9955d85e,cat_0,,-0.9101198626847377,,,ord_0,ord_6,,29,-8.873896299115845,7,3.140013309971116,0,7,1,cat_4,,1
875a057c7e12cdb,cat_3,5,-1.5402758829827148,ord_1,-7.256800081369041,ord_0,ord_6,ord_4,16,5.65538763041374,31,-1.8052779493544817,0,,0,cat_1,,1
8763971800473dd,cat_3,,-3.907784634051226,,,ord_0,,ord_3,5,-3.303929017268035,48,-4.268115088554089,,3,0,cat_1,-0.746301267794184,0
8763fc2ead2601b,cat_0,28,,ord_3,31.23002900674566,ord_0,,,,-9.242546642553934,1,1.8336287576116825,0,6,,cat_4,,1
8769f237a88b4ce,cat_4,,-2.346916655533152,ord_3,-13.822592714623777,ord_0,ord_6,,0,-3.7423271194227063,49,-1.1913116689626853,0,1,0,cat_1,,0
876b39e1976f30d,cat_4,15,-0.4397156326257038,ord_3,-5.108371751115333,ord_0,ord_6,,0,2.0343676705630407,42,-0.890738682161193,0,2,1,cat_1,,1
876dfe296bedb6f,cat_3,,,,-8.726627221098731,ord_0,ord_6,ord_6,0,3.289892790362825,26,2.394126526562841,0,5,,cat_4,,0
87710f1d8ba157b,cat_4,,-1.3366600829297421,,,ord_0,ord_6,ord_6,0,-0.4554730885307503,19,-1.0259577418103445,0,,0,cat_1,,0
87761adff43bba7,cat_0,,-2.2079009965075627,,,ord_0,,ord_6,25,-2.5048220413488407,0,2.3551519869486035,0,6,0,cat_3,-0.4568289478046803,0
8777b77442c2a6d,cat_0,11,-3.0343622958869316,,10.285365975732685,ord_0,ord_6,,105,0.7702126800920586,1,0.4449620641869112,,10,,cat_1,,0
877aa5ff529110d,cat_3,,-1.5980530160043402,ord_0,8.862467421083148,ord_0,ord_5,ord_6,,,27,-0.3029371683483883,,12,,cat_1,,1
878f8bcdc8cb92d,cat_4,,-1.91328126237112,ord_2,5.697349738199697,ord_0,,,0,0.14726869543034637,15,4.041735284256985,5,14,2,cat_0,,0
87a0f59502fb396,cat_4,22,-0.08368710289631259,,23.356437377048973,ord_0,ord_6,ord_0,,1.735561756037052,0,-0.7987468078942578,1,2,,cat_4,0.23322686758505043,0
87a1404d10e9060,cat_3,,-2.749935172378378,,7.434167726489667,ord_0,,ord_6,0,1.647242166019931,8,2.13474868282505,0,,1,cat_1,,1
87b054605152803,cat_4,21,,ord_1,,ord_0,,ord_1,0,1.7125419885111692,1,0.13001338555945569,0,10,,cat_5,,1
87e2c1a4cfffdbc,cat_3,,-3.083283572560377,ord_1,,ord_0,ord_6,,0,0.04570794940876599,42,1.24568373543684,1,4,0,cat_1,,0
87e7b1c59dd98f8,cat_3,,-2.4856675277123608,ord_1,10.180656634921446,ord_0,,ord_0,0,-0.8280823676847666,3,1.7611938792215582,0,,10,cat_1,,1
87e914fbfd8d6d6,cat_4,,-2.519867717131102,ord_3,,ord_0,,,15,-1.6662883506529953,25,,0,1,,cat_4,,0
87eb7cf834b42a8,cat_4,16,,ord_4,-4.182789148304746,ord_0,ord_6,ord_0,5,-4.719497172298899,1,3.5096468179013054,,,3,cat_4,,0
87f55ff783edb62,cat_3,4,-1.117456665892442,,-1.5460351562329566,ord_0,ord_6,ord_2,0,4.734988197527655,70,-0.8418633263713613,0,0,0,cat_4,,1
880e9fc158bb30a,cat_3,,-2.3327893031480054,,8.733937672225936,,,ord_5,0,-3.4860908120264247,18,-2.217454123981233,5,3,4,cat_0,0.0046665677770783565,1
880f207a85ccbb4,cat_4,,-1.3420355122396308,ord_3,-5.59906887541588,,ord_6,ord_6,,-0.5927464264463773,20,-1.8320523671297386,1,,,cat_4,0.1900293610076232,0
880f438d6dafef2,cat_4,6,-0.49303393742389956,,-17.522667451986685,ord_0,,ord_4,7,0.4454911293160648,26,-2.0546484436482313,0,5,,cat_1,,0
