row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
8fcdb3a0f5c1a48,cat_0,,cat_0,cat_2,,cat_4,cat_2,,cat_4,cat_1,cat_0,cat_7,0
8fe476e47a2bd0e,,,cat_0,cat_1,,cat_2,cat_1,,cat_3,cat_1,cat_5,cat_6,0
8ff3a29e927a7b4,cat_4,cat_0,cat_0,cat_2,cat_4,cat_2,cat_1,,cat_5,cat_1,cat_5,cat_4,0
900a714f9440054,cat_5,,cat_0,cat_1,cat_1,cat_5,cat_0,cat_4,cat_5,cat_0,cat_2,cat_6,0
900ea778a153566,,cat_1,cat_0,cat_1,cat_3,cat_3,cat_5,cat_2,cat_1,cat_1,cat_5,cat_6,0
90117b0f015fd1d,,cat_1,cat_0,cat_5,cat_3,cat_4,cat_3,cat_4,cat_3,cat_1,cat_5,cat_5,0
90183d16e130848,cat_0,cat_1,cat_0,cat_5,,cat_2,cat_3,,cat_6,cat_1,cat_1,cat_3,1
901e0249274573a,cat_1,cat_0,cat_0,cat_5,,cat_2,cat_3,,cat_3,cat_0,cat_1,cat_6,0
902e5ec43dfc11f,cat_1,,cat_0,cat_0,cat_1,cat_0,cat_1,,cat_7,cat_0,cat_5,cat_2,1
9037c72ff506ba5,,cat_0,cat_0,cat_2,cat_2,cat_4,cat_6,cat_2,cat_5,cat_1,cat_0,cat_4,0
9038ac64e4d7f2c,,,cat_0,cat_5,,cat_1,cat_0,,cat_3,cat_1,cat_6,cat_1,0
904a292da2f6957,,,cat_0,cat_5,cat_0,cat_1,cat_5,,cat_3,cat_1,cat_1,cat_0,1
904e99089a232a3,cat_2,cat_1,cat_0,cat_5,cat_4,cat_3,cat_4,cat_0,cat_5,cat_1,cat_6,cat_0,0
9059657ad7848eb,cat_2,cat_0,cat_0,cat_5,cat_1,cat_5,cat_2,cat_3,cat_5,cat_1,cat_6,cat_5,0
906fba4303ffa4a,,cat_0,cat_0,cat_5,,cat_4,cat_0,cat_2,cat_4,cat_1,cat_5,cat_1,0
90827f0937fdefd,cat_5,,cat_0,cat_1,cat_3,cat_2,cat_0,cat_1,cat_7,cat_0,cat_3,cat_2,1
9084e74b562d966,cat_5,,cat_0,cat_2,,cat_4,cat_0,,cat_5,cat_0,cat_3,cat_1,0
908a6ccb0152cb6,cat_5,cat_1,cat_0,cat_5,,cat_5,cat_2,,cat_5,cat_0,cat_5,cat_5,0
908cda7a3b4f177,,,cat_0,cat_0,,cat_4,cat_2,cat_4,cat_5,cat_0,cat_1,cat_0,1
908e3177f0909b9,cat_5,cat_0,cat_0,cat_4,,cat_4,cat_6,,cat_5,cat_0,cat_1,cat_3,1
90a1c257f20cfab,cat_5,cat_0,cat_0,cat_5,cat_0,cat_2,cat_5,cat_4,cat_5,cat_0,cat_2,cat_7,0
90a8dd892092589,cat_4,cat_0,cat_0,cat_1,cat_3,cat_1,cat_3,,cat_7,cat_1,cat_0,cat_0,1
90bc000f3cfc713,cat_2,cat_1,cat_0,cat_1,cat_3,cat_3,cat_6,cat_2,cat_5,cat_1,cat_0,cat_7,1
90bdc4343e649c6,cat_4,cat_0,cat_0,cat_5,cat_0,cat_5,cat_3,,cat_5,cat_0,cat_3,cat_1,1
90cc95e0bc56e67,cat_5,cat_0,cat_0,cat_0,cat_2,cat_0,cat_0,cat_4,cat_5,cat_0,cat_3,cat_6,1
90d228ce79c0a71,,cat_0,cat_0,cat_3,,cat_3,cat_2,cat_0,cat_2,cat_1,cat_5,cat_2,0
90d5727443bf79d,,,cat_1,cat_1,cat_1,cat_5,cat_6,,cat_4,cat_0,cat_1,cat_0,1
90d7d370303885e,,,cat_0,cat_3,,cat_1,cat_6,cat_1,cat_7,cat_0,cat_1,cat_6,1
90d91ed27e68592,,cat_0,cat_0,cat_1,,cat_4,cat_3,cat_0,cat_5,cat_0,cat_1,cat_3,1
90e3e1eca89607c,cat_5,cat_1,cat_0,cat_3,cat_0,cat_5,cat_4,,cat_5,cat_0,cat_5,cat_2,0
90ec7cb41bc8569,cat_2,cat_1,cat_0,cat_5,cat_4,cat_3,cat_2,cat_1,cat_5,cat_1,cat_5,cat_6,0
90f0431f1d25fb2,cat_1,,cat_0,cat_2,cat_2,cat_3,cat_1,cat_2,cat_1,cat_0,cat_2,cat_7,0
90fa23f1dbfcda2,cat_1,cat_1,cat_0,cat_5,cat_4,cat_4,cat_3,,cat_5,cat_0,cat_1,cat_0,0
90fac84c49cd3f0,cat_0,cat_1,cat_0,cat_5,cat_3,cat_0,cat_2,cat_0,cat_3,cat_1,cat_5,cat_2,0
91039b90c28ca96,cat_5,,cat_0,cat_2,,cat_1,cat_5,cat_0,cat_5,cat_0,cat_6,cat_0,0
910bfbb45cc17f3,cat_3,cat_1,cat_0,cat_1,cat_1,cat_2,cat_6,cat_1,cat_5,cat_0,cat_3,cat_2,0
910d5d63570b81b,cat_2,cat_0,cat_0,cat_2,cat_4,cat_4,cat_5,cat_1,cat_7,cat_1,cat_5,cat_2,0
910e900f82d5882,cat_5,cat_0,cat_0,cat_1,cat_0,cat_2,cat_0,cat_2,cat_2,cat_0,cat_1,cat_1,1
910ff41790c3b82,cat_2,,cat_0,cat_2,,cat_1,cat_2,cat_3,cat_7,cat_1,cat_4,cat_0,1
911d91ac8b44893,cat_5,,cat_0,cat_4,cat_1,cat_1,cat_0,cat_4,cat_5,cat_0,cat_5,cat_2,0
912e8e795b099bd,cat_0,cat_1,cat_0,cat_4,,cat_0,cat_0,,cat_4,cat_1,cat_5,cat_2,0
9146ca819035eec,,,cat_0,cat_5,cat_3,cat_5,cat_0,cat_2,cat_2,cat_0,cat_3,cat_4,1
91528d65a7e7a14,cat_2,cat_0,cat_0,cat_1,,cat_3,cat_0,cat_3,cat_5,cat_1,cat_3,cat_4,1
9157902f80aa81c,cat_5,cat_1,cat_0,cat_0,cat_2,cat_2,cat_6,cat_4,cat_5,cat_0,cat_1,cat_1,1
91678b293f13f08,cat_7,,cat_0,cat_1,cat_0,cat_1,cat_6,cat_3,cat_7,cat_0,cat_1,cat_3,1
91734c6f3e4fff0,,,cat_0,cat_0,cat_2,cat_2,cat_3,,cat_7,cat_1,cat_5,cat_1,0
9174168a1d2e84f,,,cat_0,cat_0,,cat_5,cat_2,cat_3,cat_3,cat_1,cat_5,cat_5,0
9190421a02bde4f,cat_0,cat_0,cat_0,cat_4,cat_0,cat_2,cat_6,cat_0,cat_4,cat_1,cat_1,cat_4,0
91910d49debad01,cat_0,cat_1,cat_0,cat_5,cat_3,cat_4,cat_2,cat_4,cat_2,cat_1,cat_1,cat_0,1
91a2c65e6fb07dc,cat_5,,cat_0,cat_1,cat_3,cat_2,cat_2,,cat_1,cat_1,cat_5,cat_2,0
91a9306fb6a0d1e,cat_0,cat_1,cat_0,cat_5,cat_3,cat_5,cat_6,cat_0,cat_6,cat_1,cat_1,cat_3,1
91b0b4e0c5e957c,cat_1,cat_0,cat_0,cat_4,,cat_5,cat_0,cat_0,cat_1,cat_0,cat_3,cat_1,0
91c292e85863d11,cat_0,cat_1,cat_0,cat_5,cat_3,cat_1,cat_6,,cat_3,cat_1,cat_1,cat_0,1
91c5157fdc5a27f,cat_5,,cat_0,cat_5,,cat_1,cat_6,cat_4,cat_5,cat_0,cat_1,cat_1,0
91c614ea8f77312,,,cat_0,cat_5,,cat_5,cat_0,cat_4,cat_7,cat_1,cat_5,cat_5,0
91d0450be2bedd1,cat_5,cat_1,cat_0,cat_5,cat_0,cat_3,cat_5,cat_0,cat_5,cat_0,cat_3,cat_7,0
91d99d230b57c4f,cat_5,,cat_0,cat_2,cat_2,cat_0,cat_4,cat_1,cat_5,cat_0,cat_1,cat_6,1
91fc15a2f861e48,cat_1,,cat_0,cat_5,cat_0,cat_3,cat_6,,cat_1,cat_0,cat_1,cat_3,0
92033a00f23dd87,cat_5,cat_0,cat_0,cat_4,,cat_3,cat_6,cat_1,cat_7,cat_0,cat_1,cat_2,1
920b3a8acadf4e1,cat_5,,cat_0,cat_2,cat_3,cat_5,cat_0,cat_4,cat_2,cat_0,cat_1,cat_3,1
920e681c65453f7,cat_3,,cat_0,cat_2,,cat_0,cat_4,,cat_7,cat_1,cat_0,cat_7,1
921f6a35ad02094,cat_3,cat_1,cat_0,cat_2,cat_4,cat_2,cat_4,cat_3,cat_6,cat_0,cat_4,cat_3,0
922742edd062264,cat_2,cat_0,cat_0,cat_5,cat_4,cat_1,cat_2,cat_2,cat_1,cat_1,cat_5,cat_6,0
922c317c859d57b,cat_5,cat_1,cat_0,cat_1,cat_0,cat_3,cat_0,,cat_5,cat_0,cat_3,cat_4,1
922d009bba509ef,cat_0,cat_1,cat_0,cat_4,cat_3,cat_0,cat_0,cat_3,cat_2,cat_1,cat_5,cat_2,0
922e26d72441bba,cat_6,cat_1,cat_1,cat_4,cat_3,cat_5,cat_5,cat_4,cat_6,cat_0,cat_3,cat_7,1
9236b30e6bac860,cat_2,cat_1,cat_0,cat_1,,cat_3,cat_2,,cat_4,cat_1,cat_0,cat_1,1
923a986aa6bda53,cat_5,,cat_0,cat_5,cat_1,cat_1,cat_6,,cat_4,cat_0,cat_1,cat_4,1
923e137cad54834,cat_2,,cat_0,cat_4,cat_4,cat_0,cat_4,cat_0,cat_5,cat_1,cat_5,cat_1,0
923f88df490d4cc,,,cat_1,cat_0,cat_3,cat_3,cat_4,cat_4,cat_4,cat_0,cat_1,cat_6,1
924847c0d6f5bea,,cat_1,cat_0,cat_1,cat_3,cat_3,cat_2,,cat_3,cat_1,cat_1,cat_6,0
9249b142b50603d,cat_1,cat_0,cat_0,cat_1,cat_1,cat_1,cat_1,,cat_5,cat_0,cat_3,cat_6,0
924c5ed2ab3cee2,,cat_1,cat_0,cat_0,cat_4,cat_3,cat_1,cat_4,cat_3,cat_1,cat_6,cat_0,0
925ad6cc7d2e7ab,cat_5,cat_0,cat_0,cat_2,cat_0,cat_5,cat_6,cat_3,cat_5,cat_0,cat_1,cat_7,0
92626010eff0ad2,cat_5,cat_0,cat_0,cat_1,cat_3,cat_2,cat_0,cat_1,cat_7,cat_0,cat_3,cat_4,1
92680167a82c18f,cat_1,cat_1,cat_0,cat_1,cat_1,cat_0,cat_0,cat_2,cat_7,cat_0,cat_3,cat_3,1
92717da5ef168a1,cat_0,cat_0,cat_0,cat_0,cat_4,cat_0,cat_5,,cat_5,cat_1,cat_1,cat_1,1
9274116f88c0f4d,cat_5,,cat_0,cat_5,,cat_3,cat_0,cat_4,cat_2,cat_0,cat_3,cat_5,1
92778682ec1ae45,cat_2,cat_1,cat_0,cat_4,,cat_0,cat_2,cat_2,cat_5,cat_1,cat_5,cat_5,0
92a3264ab8962f8,,cat_1,cat_0,cat_1,cat_1,cat_2,cat_0,cat_3,cat_7,cat_0,cat_3,cat_5,1
92c08fe929c93ae,cat_0,cat_1,cat_0,cat_3,cat_0,cat_5,cat_2,cat_3,cat_3,cat_1,cat_5,cat_5,0
92c28b511982579,cat_5,cat_0,cat_0,cat_1,cat_0,cat_1,cat_0,cat_2,cat_5,cat_0,cat_3,cat_4,1
92d0d251067166f,cat_4,,cat_0,cat_1,,cat_4,cat_2,,cat_5,cat_1,cat_5,cat_5,0
92d0e6fb00aee79,cat_5,,cat_0,cat_0,,cat_5,cat_0,,cat_2,cat_0,cat_3,cat_5,1
92d3775ae00fda1,,cat_1,cat_0,cat_1,cat_4,cat_0,cat_0,cat_0,cat_3,cat_1,cat_1,cat_0,1
92dbe58b8094fde,cat_2,cat_1,cat_0,cat_1,cat_4,cat_3,cat_0,,cat_2,cat_1,cat_5,cat_5,0
92e46b6717c21e1,,cat_1,cat_0,cat_0,cat_3,cat_5,cat_0,cat_4,cat_6,cat_0,cat_3,cat_6,1
92e9cc41ff9844a,cat_2,cat_0,cat_0,cat_2,cat_4,cat_4,cat_6,cat_4,cat_5,cat_1,cat_0,cat_3,0
92f40aee3209a1c,,cat_0,cat_0,cat_2,cat_0,cat_2,cat_0,cat_3,cat_4,cat_1,cat_5,cat_5,0
92f47908d16f931,,cat_1,cat_0,cat_5,cat_0,cat_0,cat_2,,cat_1,cat_0,cat_6,cat_5,0
9303c76750d31d1,cat_5,,cat_0,cat_5,cat_0,cat_1,cat_0,cat_2,cat_5,cat_0,cat_3,cat_6,1
93041a51ceee2bc,,,cat_0,cat_3,cat_4,cat_4,cat_6,cat_0,cat_5,cat_1,cat_5,cat_0,0
930e97dead6d13a,,cat_0,cat_0,cat_4,cat_3,cat_4,cat_2,cat_4,cat_5,cat_0,cat_3,cat_3,1
931042e0eb6d582,,,cat_0,cat_2,cat_4,cat_3,cat_3,,cat_7,cat_0,cat_5,cat_2,1
9315add14aadaa5,,,cat_0,cat_5,cat_1,cat_2,cat_0,cat_1,cat_5,cat_0,cat_3,cat_4,1
93164b308edc9c4,cat_5,,cat_0,cat_1,cat_4,cat_3,cat_0,cat_2,cat_3,cat_0,cat_5,cat_2,0
9325a6c9b552760,cat_5,,cat_0,cat_1,cat_2,cat_5,cat_2,cat_0,cat_2,cat_0,cat_3,cat_6,0
932d675c76c6da4,cat_5,cat_1,cat_0,cat_1,cat_4,cat_4,cat_0,cat_4,cat_5,cat_0,cat_3,cat_2,1
9334136d02c50ea,cat_5,cat_0,cat_0,cat_5,cat_1,cat_4,cat_4,,cat_5,cat_0,cat_1,cat_6,1
9335bdf28648815,cat_0,,cat_0,cat_1,cat_4,cat_0,cat_0,cat_2,cat_0,cat_1,cat_5,cat_6,0
9342c801cb21fad,cat_0,cat_1,cat_0,cat_2,cat_3,cat_5,cat_3,cat_0,cat_3,cat_1,cat_4,cat_6,1
934ace34d8401f7,cat_7,,cat_0,cat_0,cat_4,cat_1,cat_0,,cat_2,cat_1,cat_2,cat_7,0
93565f3e789b7a3,cat_5,cat_0,cat_0,cat_5,cat_1,cat_3,cat_4,cat_0,cat_5,cat_0,cat_6,cat_1,0
9356dca769d2570,cat_6,cat_0,cat_0,cat_1,cat_4,cat_5,cat_1,cat_3,cat_2,cat_0,cat_5,cat_1,0
9367b97e6fd80b0,,cat_0,cat_0,cat_0,cat_2,cat_2,cat_2,cat_4,cat_7,cat_0,cat_3,cat_4,1
93737fa45809c42,cat_5,,cat_0,cat_5,cat_1,cat_3,cat_4,cat_0,cat_5,cat_0,cat_2,cat_7,0
937fcbde6d745cb,cat_2,,cat_0,cat_1,,cat_5,cat_5,cat_3,cat_5,cat_1,cat_6,cat_5,1
93869c50f1a9287,cat_4,,cat_1,cat_5,,cat_3,cat_0,cat_1,cat_4,cat_0,cat_3,cat_4,1
9387af74185b229,cat_2,,cat_0,cat_5,cat_3,cat_4,cat_2,cat_2,cat_2,cat_1,cat_1,cat_4,1
9388a8fd7d1b28d,cat_5,cat_0,cat_0,cat_1,cat_1,cat_4,cat_6,cat_1,cat_6,cat_0,cat_3,cat_7,1
938e4ef5b45df29,cat_0,,cat_0,cat_5,cat_3,cat_3,cat_4,cat_3,cat_6,cat_0,cat_3,cat_3,1
939c15ba688a8cc,,cat_1,cat_0,cat_2,cat_3,cat_2,cat_4,,cat_3,cat_1,cat_0,cat_1,1
93a7324b096f796,cat_5,cat_0,cat_0,cat_3,cat_1,cat_4,cat_6,cat_3,cat_5,cat_0,cat_1,cat_1,0
93ac2f4417f1a4a,cat_2,cat_1,cat_0,cat_5,cat_0,cat_1,cat_0,cat_3,cat_7,cat_1,cat_5,cat_4,0
93b3a0a6e80b4be,cat_0,,cat_0,cat_2,cat_4,cat_0,cat_1,cat_1,cat_3,cat_1,cat_5,cat_0,0
93b3fba30a5d892,cat_0,,cat_0,cat_0,cat_4,cat_5,cat_6,cat_1,cat_4,cat_1,cat_6,cat_1,1
93b8a686672a71b,cat_0,cat_0,cat_0,cat_5,cat_3,cat_5,cat_6,cat_1,cat_6,cat_1,cat_1,cat_3,1
93bf5e1734353fd,cat_0,cat_1,cat_0,cat_5,cat_4,cat_4,cat_4,cat_3,cat_3,cat_0,cat_1,cat_3,0
93c61d6680c9a2d,,cat_0,cat_0,cat_0,cat_4,cat_2,cat_2,cat_0,cat_5,cat_1,cat_5,cat_6,0
93cc0f0904777c9,cat_1,,cat_0,cat_5,cat_1,cat_0,cat_3,cat_1,cat_7,cat_0,cat_6,cat_4,0
93d93e8545ae6f0,cat_5,cat_1,cat_0,cat_2,cat_4,cat_3,cat_0,cat_0,cat_5,cat_0,cat_3,cat_4,0
93dcbc5340e6326,cat_2,,cat_0,cat_5,,cat_5,cat_0,,cat_5,cat_1,cat_5,cat_5,1
93dcc1a0a36f9de,cat_5,cat_0,cat_0,cat_5,,cat_1,cat_5,,cat_5,cat_0,cat_1,cat_0,1
93dcc8476c6d0b6,cat_5,,cat_0,cat_1,cat_0,cat_2,cat_0,cat_1,cat_5,cat_0,cat_3,cat_2,1
93e835c248ad2e5,cat_2,cat_1,cat_0,cat_3,cat_4,cat_0,cat_5,cat_3,cat_2,cat_1,cat_0,cat_7,1
93e847bf0b7eaaf,,,cat_0,cat_3,cat_3,cat_1,cat_6,cat_3,cat_5,cat_0,cat_1,cat_1,1
93f10c524bf8522,cat_0,cat_1,cat_0,cat_2,,cat_2,cat_0,cat_3,cat_4,cat_1,cat_5,cat_6,0
940044e33d90445,cat_5,,cat_0,cat_1,cat_2,cat_3,cat_0,cat_1,cat_5,cat_0,cat_3,cat_3,0
94149662e620413,cat_7,,cat_0,cat_1,cat_2,cat_2,cat_6,,cat_7,cat_0,cat_1,cat_2,1
9419de212af0b76,cat_0,cat_0,cat_0,cat_5,cat_3,cat_2,cat_3,cat_3,cat_3,cat_1,cat_5,cat_6,0
943575d5ebffa4e,cat_5,,cat_0,cat_2,cat_3,cat_2,cat_5,,cat_7,cat_0,cat_5,cat_5,0
9437048850bd1cd,,cat_1,cat_0,cat_5,cat_3,cat_0,cat_0,,cat_5,cat_0,cat_1,cat_6,1
9441a7546241cd9,,,cat_0,cat_0,,cat_1,cat_0,cat_3,cat_5,cat_0,cat_3,cat_4,0
9446cd545066042,cat_5,cat_1,cat_0,cat_3,cat_0,cat_2,cat_6,cat_3,cat_2,cat_0,cat_3,cat_2,0
944d02084e1f140,cat_1,,cat_0,cat_3,cat_1,cat_5,cat_6,cat_4,cat_5,cat_0,cat_2,cat_7,0
944daa7a2aaef6f,cat_5,cat_0,cat_0,cat_5,cat_1,cat_4,cat_6,,cat_5,cat_0,cat_1,cat_6,0
944efd4402d3b5e,cat_7,cat_1,cat_0,cat_2,cat_3,cat_0,cat_1,,cat_5,cat_1,cat_0,cat_2,0
9450dc1ef936f54,cat_2,cat_1,cat_0,cat_2,cat_4,cat_3,cat_1,cat_1,cat_5,cat_1,cat_5,cat_6,0
94625df45a5e6f5,,,cat_0,cat_5,,cat_4,cat_0,,cat_7,cat_1,cat_5,cat_3,0
94673bdf2a93215,,cat_1,cat_0,cat_2,cat_0,cat_0,cat_3,cat_2,cat_0,cat_1,cat_5,cat_6,0
946e4708f201dd3,,,cat_1,cat_1,cat_3,cat_0,cat_2,cat_0,cat_6,cat_1,cat_0,cat_6,1
946f31de0ee1c12,cat_1,,cat_0,cat_0,cat_4,cat_2,cat_2,cat_1,cat_1,cat_0,cat_3,cat_1,0
946fdbf900b4403,cat_5,,cat_0,cat_1,,cat_5,cat_3,cat_1,cat_5,cat_0,cat_1,cat_4,0
947d31d3f0b8b8c,,cat_0,cat_0,cat_5,cat_1,cat_2,cat_0,,cat_2,cat_0,cat_3,cat_2,0
948b4489d98ef1d,cat_1,,cat_0,cat_5,,cat_1,cat_0,,cat_5,cat_0,cat_3,cat_6,0
948bdcd2871a418,cat_5,,cat_0,cat_0,cat_0,cat_0,cat_6,cat_3,cat_5,cat_0,cat_1,cat_4,1
94996567d95616b,cat_5,cat_0,cat_0,cat_1,cat_1,cat_3,cat_0,cat_0,cat_5,cat_0,cat_3,cat_4,0
949e3ab4f741367,cat_0,,cat_0,cat_4,,cat_0,cat_5,,cat_3,cat_1,cat_1,cat_4,1
94b7386a9b612e0,cat_1,,cat_0,cat_0,cat_1,cat_0,cat_2,cat_2,cat_2,cat_0,cat_2,cat_7,0
94bae5cb99d700d,cat_0,cat_0,cat_0,cat_3,cat_3,cat_0,cat_2,,cat_6,cat_0,cat_3,cat_4,1
94c00af2e69bb2e,cat_5,cat_0,cat_0,cat_1,cat_4,cat_5,cat_0,,cat_2,cat_0,cat_3,cat_3,1
94d55960e3435c3,cat_5,,cat_0,cat_2,,cat_4,cat_2,,cat_5,cat_0,cat_0,cat_7,1
94ee4f0683e442e,,cat_0,cat_0,cat_5,,cat_2,cat_0,cat_4,cat_0,cat_1,cat_5,cat_0,0
94f1436ef68c087,cat_4,cat_0,cat_0,cat_5,cat_3,cat_3,cat_4,cat_1,cat_6,cat_1,cat_1,cat_5,1
94f48decc8673a1,,cat_0,cat_0,cat_3,cat_3,cat_3,cat_6,cat_1,cat_7,cat_1,cat_1,cat_3,1
9505b83b1c2655c,cat_5,cat_0,cat_0,cat_5,cat_2,cat_3,cat_0,,cat_2,cat_0,cat_3,cat_4,1
9508372c5c1216b,cat_0,,cat_0,cat_3,cat_3,cat_3,cat_0,cat_2,cat_4,cat_1,cat_0,cat_1,1
9514d30e2d083f9,cat_5,cat_1,cat_0,cat_5,cat_3,cat_2,cat_1,,cat_5,cat_0,cat_3,cat_4,1
951c355cf40e468,cat_2,cat_1,cat_0,cat_5,,cat_3,cat_4,cat_4,cat_5,cat_1,cat_3,cat_2,0
952b809463f3873,cat_5,cat_0,cat_0,cat_4,cat_3,cat_2,cat_2,cat_3,cat_5,cat_0,cat_3,cat_1,1
952cdff2bbfa5fe,cat_0,cat_1,cat_0,cat_5,cat_3,cat_1,cat_3,cat_3,cat_0,cat_1,cat_4,cat_7,0
9532136ab007ff0,cat_5,cat_0,cat_0,cat_4,cat_4,cat_2,cat_0,,cat_5,cat_1,cat_5,cat_2,0
9546668db1a08ed,cat_5,cat_0,cat_0,cat_5,cat_2,cat_5,cat_0,cat_1,cat_7,cat_0,cat_1,cat_4,1
954836c3e6de576,cat_4,cat_1,cat_1,cat_2,,cat_1,cat_5,,cat_4,cat_1,cat_0,cat_3,1
9552baf30d4dc12,cat_4,,cat_0,cat_2,,cat_1,cat_3,cat_2,cat_5,cat_1,cat_5,cat_2,0
9556178de908599,cat_6,,cat_0,cat_3,cat_1,cat_3,cat_6,cat_2,cat_7,cat_0,cat_1,cat_3,1
9557f6f1737a36f,,,cat_0,cat_0,,cat_3,cat_0,,cat_7,cat_1,cat_0,cat_7,1
955c3f5189be07e,cat_0,cat_1,cat_0,cat_1,,cat_4,cat_2,,cat_3,cat_1,cat_5,cat_0,0
9583e06518585a3,,cat_0,cat_0,cat_0,cat_4,cat_0,cat_4,,cat_4,cat_1,cat_5,cat_3,0
95840d9b3cda298,cat_5,cat_0,cat_0,cat_0,,cat_1,cat_0,cat_4,cat_5,cat_0,cat_1,cat_2,1
9586f7238acf1f1,,,cat_0,cat_0,cat_1,cat_5,cat_1,cat_0,cat_5,cat_0,cat_6,cat_0,0
95a0618e79cb363,cat_2,cat_1,cat_0,cat_5,cat_3,cat_2,cat_6,,cat_2,cat_1,cat_1,cat_3,1
95aaf2867d9c263,cat_0,,cat_0,cat_3,cat_2,cat_1,cat_6,,cat_1,cat_1,cat_1,cat_5,0
95b45564fea4d02,cat_5,,cat_0,cat_5,cat_4,cat_2,cat_0,cat_3,cat_2,cat_0,cat_5,cat_2,0
95c96e496dc6184,,,cat_0,cat_1,cat_3,cat_1,cat_5,cat_3,cat_7,cat_1,cat_0,cat_4,1
95d992a90ff703a,,cat_0,cat_0,cat_5,,cat_2,cat_1,,cat_6,cat_1,cat_5,cat_6,1
95ead24fd9386fc,cat_0,cat_1,cat_0,cat_0,cat_3,cat_4,cat_1,cat_3,cat_3,cat_1,cat_5,cat_0,0
95ec26132e58454,,,cat_0,cat_1,cat_3,cat_4,cat_2,,cat_3,cat_1,cat_2,cat_3,0
95eeefa0baff799,cat_1,cat_1,cat_0,cat_5,,cat_0,cat_0,cat_4,cat_2,cat_0,cat_1,cat_6,0
95f7d735a444bbb,cat_1,cat_0,cat_0,cat_1,cat_3,cat_5,cat_4,cat_2,cat_3,cat_0,cat_0,cat_7,1
95fe2c478ae74be,,cat_0,cat_0,cat_2,cat_3,cat_3,cat_4,cat_1,cat_5,cat_1,cat_0,cat_2,0
9601f8f1cf83ddd,cat_5,,cat_0,cat_2,,cat_3,cat_0,cat_4,cat_5,cat_0,cat_3,cat_4,1
960bc8195dc7df7,,cat_1,cat_0,cat_5,cat_2,cat_1,cat_6,,cat_2,cat_0,cat_1,cat_1,1
961f87b861604d2,cat_0,,cat_0,cat_1,cat_4,cat_5,cat_6,,cat_3,cat_1,cat_5,cat_5,0
9626102a42e5f62,,cat_0,cat_0,cat_5,cat_4,cat_2,cat_0,cat_2,cat_7,cat_1,cat_5,cat_2,0
962ff715ac77c8d,,cat_1,cat_0,cat_3,cat_4,cat_0,cat_6,cat_0,cat_5,cat_0,cat_1,cat_5,1
96305c482404fa6,cat_1,cat_0,cat_0,cat_1,,cat_1,cat_6,cat_2,cat_7,cat_0,cat_1,cat_0,1
9633cd2e9aa3847,cat_0,cat_1,cat_0,cat_2,cat_4,cat_1,cat_5,cat_4,cat_0,cat_1,cat_5,cat_0,0
96424d104349b24,cat_5,cat_1,cat_0,cat_3,cat_0,cat_2,cat_6,cat_4,cat_7,cat_0,cat_2,cat_7,0
96438f9daccd70f,cat_2,cat_0,cat_0,cat_5,cat_2,cat_2,cat_2,cat_1,cat_2,cat_1,cat_2,cat_7,0
96447762046d07f,,cat_1,cat_0,cat_5,cat_2,cat_4,cat_5,,cat_6,cat_1,cat_4,cat_1,1
965896a807c6560,,,cat_0,cat_4,,cat_0,cat_3,cat_0,cat_2,cat_1,cat_3,cat_6,0
9660d1093ff374a,,cat_1,cat_0,cat_2,cat_2,cat_4,cat_2,,cat_4,cat_1,cat_2,cat_5,0
96679fafe4eab30,cat_4,cat_0,cat_1,cat_5,cat_3,cat_2,cat_0,cat_4,cat_6,cat_1,cat_3,cat_5,1
9668297928ecc7e,cat_2,,cat_0,cat_0,cat_4,cat_4,cat_5,,cat_2,cat_1,cat_5,cat_0,1
966af06abb48509,,,cat_0,cat_1,cat_3,cat_0,cat_0,,cat_5,cat_1,cat_0,cat_0,1
967023fe56bbce4,cat_1,,cat_0,cat_3,cat_3,cat_2,cat_0,cat_3,cat_4,cat_0,cat_3,cat_4,1
967303b1a3bc139,cat_1,cat_0,cat_0,cat_3,cat_3,cat_3,cat_6,cat_2,cat_2,cat_0,cat_2,cat_3,1
967565b84143bc3,cat_2,,cat_0,cat_5,cat_0,cat_0,cat_1,,cat_5,cat_1,cat_5,cat_0,0
9675f48687837c4,cat_5,cat_0,cat_0,cat_5,cat_0,cat_1,cat_0,cat_2,cat_7,cat_0,cat_1,cat_5,1
9684b2f582034bb,cat_5,cat_0,cat_0,cat_2,cat_1,cat_4,cat_1,cat_1,cat_5,cat_0,cat_3,cat_5,0
9685cbad38989dc,cat_1,cat_1,cat_0,cat_4,,cat_3,cat_6,cat_4,cat_7,cat_0,cat_6,cat_5,0
968f32f28bb336b,cat_2,,cat_0,cat_3,cat_4,cat_3,cat_1,cat_2,cat_5,cat_1,cat_0,cat_7,0
9692bacd4e53509,cat_5,,cat_0,cat_1,,cat_2,cat_0,cat_4,cat_5,cat_0,cat_3,cat_1,1
9693473d179c503,,cat_0,cat_0,cat_1,cat_3,cat_1,cat_4,cat_0,cat_7,cat_0,cat_0,cat_7,1
9696489fc30a1cf,cat_4,cat_0,cat_0,cat_5,cat_2,cat_4,cat_0,cat_0,cat_7,cat_1,cat_5,cat_5,1
9697380cad15abc,,cat_0,cat_0,cat_5,,cat_1,cat_4,cat_2,cat_5,cat_0,cat_1,cat_0,0
