row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
88fb30f1a88725,cat_1,34,-1.5138505363830639,cat_5,16,cat_0,cat_2,cat_4,2,1
89569178d13dce,cat_6,0,-1.1418027740393977,cat_7,0,cat_0,cat_2,cat_1,5,1
8969310edb191f,cat_6,35,-0.38624671130526267,cat_5,,cat_0,cat_0,cat_1,2,1
896e581ad2d7f3,cat_5,0,-2.1130923453106725,,,cat_1,cat_2,cat_2,4,0
8976e0cd9a33a3,cat_4,0,0.2281929804659113,cat_5,41,cat_0,cat_3,cat_4,,0
89affc7b93d0d8,cat_0,0,-0.3312459795970333,,,cat_2,cat_0,cat_0,1,1
89d0e343fe3e72,cat_0,46,-0.22732475932402374,cat_2,13,cat_0,cat_1,cat_2,0,0
8a979077adaca4,cat_0,15,0.6074590223026338,cat_2,0,cat_2,cat_0,cat_2,2,0
8af546ef23c24a,cat_4,0,,cat_7,,cat_0,cat_2,cat_0,0,0
8b185b467eaed5,cat_5,,-0.12261041577307141,cat_4,,cat_3,cat_0,cat_1,3,1
8b4a8df908d818,cat_0,0,,cat_3,,cat_2,cat_3,cat_4,4,0
8b554d7427b39b,cat_2,19,-0.9778984768255298,cat_0,34,cat_1,cat_1,cat_0,,0
8bbea330d5ce2a,cat_6,,-0.5898066262209246,,,cat_0,cat_0,cat_4,,1
8bf8abe6e24ee8,cat_3,35,,cat_6,22,cat_0,cat_3,cat_1,,0
8c12b44be854e7,cat_3,25,0.3855112232901137,cat_5,0,cat_1,cat_0,cat_1,2,0
8c2bc3a916ff41,cat_5,19,2.5326405956245055,cat_4,,cat_2,cat_2,cat_2,,1
8c65b3adde0d51,cat_5,0,,,,cat_1,cat_3,cat_4,,0
8ce25e37d06809,cat_5,0,,cat_4,0,cat_1,cat_2,cat_3,,1
8ce86c9246d288,cat_3,,1.1939297499259298,,60,cat_2,cat_0,cat_3,3,1
8d4bb72ec36bc7,cat_3,0,-1.1531606622812174,cat_3,,cat_0,cat_3,cat_4,3,0
8d604480b19786,cat_0,13,-1.6103252858165145,,16,cat_0,cat_3,cat_1,,1
8d96ff0ad62b7b,cat_2,36,,cat_1,51,cat_0,cat_3,cat_0,5,1
8d97d62787fbde,cat_5,0,2.722325646357141,cat_0,46,cat_2,cat_3,cat_0,,0
8dcca16b4672aa,cat_0,12,0.715708015199628,cat_3,28,cat_0,cat_3,cat_4,3,0
8e2490f4067702,cat_5,30,-0.7470431244906067,cat_3,,cat_0,cat_3,cat_4,8,1
8e68dbdfbb55cb,cat_5,12,2.45459143787329,cat_4,,cat_2,cat_2,cat_3,6,1
8e6f9372d1791d,cat_5,48,2.149729164185356,cat_3,,cat_2,cat_3,cat_0,7,1
8e81e3de8f2fe9,cat_2,29,-0.45140524315069186,cat_1,0,cat_0,cat_0,cat_0,1,0
8e95b46dcf43b6,cat_3,35,-0.3118733448799266,,18,cat_0,cat_2,cat_4,0,0
8ea8cad4bf5916,cat_0,,1.075375843885003,cat_3,,cat_2,cat_0,cat_2,1,0
8ece5a4d07db8d,cat_2,0,-1.3306416489168003,cat_5,25,cat_3,cat_0,cat_0,0,1
8ef5c1402dc920,cat_0,0,0.7022551499844252,cat_0,,cat_2,cat_3,cat_0,,0
8f175afbaf2490,cat_4,6,-0.6468826157125984,cat_1,0,cat_0,cat_1,cat_4,3,0
8fde32bbf17472,cat_3,16,-0.55567301993323,cat_4,,cat_1,cat_0,cat_2,0,0
90eb34fbb8b923,cat_3,28,1.4113131950054063,,0,cat_2,cat_3,cat_4,,0
90f638135462a1,cat_5,0,,cat_0,,cat_2,cat_0,cat_4,,1
91553d59b64df4,cat_4,46,0.34978825248753254,cat_3,,cat_2,cat_2,cat_2,1,1
91564e3d3769fe,cat_2,27,,cat_0,,cat_2,cat_1,cat_0,0,1
915ade4567fed9,cat_5,42,,cat_6,,cat_0,cat_3,cat_4,9,1
91826d2bc23501,cat_3,28,3.1337715158743613,,18,cat_2,cat_1,cat_2,0,1
91aa498da1d94e,cat_6,27,,cat_0,,cat_0,cat_0,cat_0,0,1
91b8dfc38f83cf,cat_2,16,1.538368012244984,cat_3,,cat_2,cat_0,cat_0,3,1
91f3cb1685b7ee,cat_3,35,-1.114940102435267,cat_3,,cat_0,cat_2,cat_1,3,0
923ce6322ca1cb,cat_3,13,-1.3102922549505092,,,cat_0,cat_0,cat_5,0,0
925af69588994b,cat_6,,-0.05274129505595937,cat_3,28,cat_3,cat_1,cat_0,1,0
9271baf3a26128,cat_2,0,1.635167451011491,cat_5,0,cat_2,cat_3,cat_4,,0
9333464dd94bf5,cat_0,24,1.881782136042614,,59,cat_2,cat_1,cat_4,,1
93786e1f6603fd,cat_5,0,-1.9490245154107644,cat_4,,cat_0,cat_2,cat_3,7,1
938e5af45928e2,cat_5,17,-1.3089963547026233,cat_3,,cat_3,cat_3,cat_1,2,0
939376a0779b01,cat_6,35,,,,cat_2,cat_0,cat_4,3,0
93a6dff86358e4,cat_3,0,-0.5324290950082673,cat_2,0,cat_0,cat_2,cat_5,,0
93e9fc6a833878,cat_3,0,0.6451915556813539,cat_3,,cat_1,cat_2,cat_5,1,0
93faed9402af15,cat_0,0,-0.729947199575373,cat_5,52,cat_0,cat_0,cat_0,,1
940c356902ef89,cat_5,,-0.024396281281630294,cat_4,,cat_0,cat_3,cat_3,6,0
949c7b6bad7fbb,cat_1,0,,,,cat_0,cat_2,cat_4,,0
94d7530fd65721,cat_3,39,,,,cat_2,cat_0,cat_4,4,1
94f9790bb9c6cb,cat_3,0,-0.7237606327952644,cat_1,,cat_0,cat_2,cat_4,,1
95411faacb01d7,cat_3,37,1.5784397418675913,cat_3,8,cat_2,cat_3,cat_0,0,1
9545e700762520,cat_3,0,-0.33745521679833235,,,cat_0,cat_0,cat_1,3,0
95aeed2d6d00f0,cat_2,0,-0.8595012948808538,,,cat_1,cat_0,cat_0,4,0
95d815132ad6f7,cat_6,30,,cat_0,,cat_0,cat_0,cat_0,,1
95db7f5155d4c2,cat_4,42,-1.566183249896233,cat_1,,cat_0,cat_3,cat_4,4,1
95e253b5396b1e,cat_5,,,cat_4,,cat_0,cat_3,cat_4,,0
960c7f44df4296,cat_5,0,-0.5046705320716718,cat_4,,cat_0,cat_3,cat_2,5,0
961c6eeeaddc21,cat_6,0,,,,cat_0,cat_2,cat_2,3,1
964b7afb14142b,cat_0,0,,cat_2,0,cat_1,cat_3,cat_4,,1
9659beea9c2420,cat_6,23,-2.1964555610076997,,,cat_3,cat_3,cat_0,,0
965de06e316329,cat_5,51,-1.8749229167298687,cat_2,21,cat_3,cat_2,cat_2,3,0
9694707eff494c,cat_3,0,1.3062847581834962,,30,cat_2,cat_0,cat_0,1,1
969847d3756043,cat_6,32,-2.1616990566638226,cat_2,74,cat_0,cat_1,cat_3,,1
96df5b2b8b1f3b,cat_4,27,-0.4397649185072291,cat_3,,cat_3,cat_3,cat_4,,0
97b765b3ebf040,cat_0,52,0.4235913146169352,cat_4,,cat_0,cat_1,cat_2,,0
97f61c90746783,cat_5,,-0.6898554619312967,cat_0,0,cat_0,cat_0,cat_0,2,1
9840f258362dbb,cat_5,11,-1.2682696752807296,,24,cat_0,cat_0,cat_1,4,1
984f3879a91823,cat_6,30,,cat_7,,cat_2,cat_2,cat_0,8,1
989f37f5b18928,cat_6,20,,,,cat_2,cat_3,cat_5,0,1
98a1aec988d5f8,cat_3,0,-0.8347519823904092,,,cat_1,cat_0,cat_2,0,0
98bdea7dcc4f49,cat_5,0,0.09193321204998084,cat_6,,cat_0,cat_2,cat_3,,0
98d2d9b14ea323,cat_0,26,-0.28174619659722366,cat_4,0,cat_0,cat_0,cat_2,0,0
9935b78fda32fd,cat_5,0,,,,cat_2,cat_3,cat_0,7,1
993aaf8c6a9547,cat_5,35,-2.024406265231539,,0,cat_0,cat_3,cat_1,,0
9985220b3ba9a2,cat_3,0,1.1851962743423432,cat_2,,cat_2,cat_3,cat_4,3,0
99a983669b776b,cat_4,11,-1.0092245294613926,cat_1,44,cat_0,cat_3,cat_0,4,0
99f45c990de465,cat_3,0,,,0,cat_1,cat_1,cat_3,0,0
99ff926c3ed807,cat_6,59,1.5855604638195242,cat_0,4,cat_2,cat_0,cat_0,,1
9a264bc00255a3,cat_0,59,,cat_2,47,cat_0,cat_0,cat_2,0,0
9a718599af6194,cat_6,33,-1.5791808229441684,cat_7,37,cat_0,cat_2,cat_1,2,1
9a90d651d5b985,cat_1,16,0.011713253999925954,cat_5,0,cat_1,cat_3,cat_4,2,0
9ad181fcf8abf4,cat_5,36,,cat_4,,cat_2,cat_3,cat_2,3,0
9b03114889a1ad,cat_4,14,,,17,cat_2,cat_2,cat_4,4,1
9b04c86cb11e55,cat_5,21,,,0,cat_0,cat_2,cat_2,4,0
9b11b7d2b528d2,cat_6,25,,,,cat_0,cat_2,cat_2,5,1
9b31557c4614f0,cat_4,29,-0.33387806017186356,cat_1,,cat_0,cat_3,cat_4,,0
9bc683a2638f5a,cat_6,39,0.08053104636553621,,,cat_2,cat_2,cat_2,4,1
9bdd004aaaf1eb,cat_1,0,1.421465015447736,cat_6,,cat_0,cat_0,cat_5,0,0
9c0710866aa939,cat_5,0,0.2919967431269809,cat_0,0,cat_3,cat_0,cat_0,7,1
9c2f86f571ed49,cat_6,0,-0.1897414870204438,,19,cat_0,cat_0,cat_0,0,1
9c623ac2d5430d,cat_0,41,-0.8345956529352625,,25,cat_0,cat_3,cat_2,0,0
9c761ac3b16fc7,cat_3,0,-2.0875452396567633,cat_1,,cat_0,cat_0,cat_0,2,0
9ca39484c843b2,cat_6,42,-0.5158000117010305,,0,cat_1,cat_3,cat_4,3,0
9cbd39f2106ed3,cat_3,0,1.7202277981313558,cat_3,,cat_2,cat_3,cat_4,0,0
9d03b206799981,cat_0,0,-1.7750286188139421,cat_7,0,cat_0,cat_2,cat_1,2,0
9d5988bb45a399,cat_0,6,0.5956172848677266,cat_2,45,cat_0,cat_1,cat_3,0,0
9e16fa410a2e69,cat_3,0,-1.0006169993021679,cat_1,,cat_0,cat_3,cat_1,,0
9e2d4bc6b2e461,cat_5,,2.2170277475187365,,,cat_2,cat_0,cat_1,4,1
9e2e36a9408514,cat_0,0,-0.2880177669771647,,0,cat_0,cat_3,cat_0,3,0
9e583cb0c508b5,cat_5,26,,cat_4,,cat_0,cat_2,cat_3,10,0
9e744d17a61eaf,cat_0,23,1.2872497952618087,cat_0,14,cat_2,cat_0,cat_0,,1
9f88fdc6d00295,cat_0,27,-1.1423259622940791,cat_4,67,cat_0,cat_2,cat_2,0,0
9f8d6aaac3e7d6,cat_0,23,-1.036357115429392,cat_0,,cat_0,cat_0,cat_0,1,0
9fed865a64464e,cat_0,15,2.1473829749560718,cat_0,0,cat_2,cat_0,cat_4,4,1
a00666ba75f078,cat_0,19,-0.37398277486704734,,,cat_1,cat_0,cat_1,3,1
a02c6f24a490c2,cat_5,29,0.23983656868186043,,31,cat_0,cat_2,cat_1,5,1
a079d49cb7ea86,cat_4,,,cat_3,0,cat_2,cat_0,cat_2,5,1
a09e176c1d1738,cat_5,0,-2.3254703374745676,,,cat_3,cat_2,cat_2,3,1
a0f8679fb43cc3,cat_4,25,1.31392177588685,,23,cat_2,cat_0,cat_4,5,1
a11669c0e34cdd,cat_0,15,-0.019614459837069775,cat_3,5,cat_0,cat_2,cat_4,2,1
a1c6b91853f513,cat_4,,-1.5293314818714778,cat_1,,cat_0,cat_2,cat_4,0,0
a1cfbf8724dd72,cat_4,28,-1.4920172349385699,cat_6,0,cat_0,cat_0,cat_2,4,0
a2676251e8f3ae,cat_0,,-1.0976350871977434,cat_0,,cat_0,cat_0,cat_0,1,1
a276f8105d59c7,cat_3,0,,,,cat_0,cat_0,cat_5,0,0
a304e5a4be7dd0,cat_5,0,,,37,cat_1,cat_2,cat_2,3,0
a31e48657c2e97,cat_4,31,-0.5643034679741312,,44,cat_0,cat_2,cat_3,,1
a4fcab5ae5c162,cat_4,18,0.3935192882091121,cat_5,,cat_1,cat_3,cat_4,,1
a5124da6373049,cat_3,0,,,0,cat_2,cat_1,cat_0,1,1
a521db3ac0d7b1,cat_5,0,1.4588340427644069,,,cat_2,cat_3,cat_3,8,0
a547776603324c,cat_0,,0.6271346861951502,,34,cat_2,cat_1,cat_2,0,0
a5516614be11ba,cat_5,45,,cat_0,0,cat_2,cat_0,cat_4,,1
a669835dfe6f37,cat_0,,0.41263421680267165,,0,cat_1,cat_0,cat_3,4,1
a6efc4ff66a938,cat_1,0,-0.2766606336572452,cat_5,,cat_0,cat_2,cat_4,4,1
a7089f96135a41,cat_3,0,0.7668118690195591,cat_2,,cat_2,cat_2,cat_2,0,0
a75b1b76d09f7f,cat_0,0,0.8384727780525056,cat_2,86,cat_0,cat_2,cat_2,0,0
a76f892aabe93f,cat_1,39,,,0,cat_1,cat_2,cat_0,1,0
a7e0213442e30a,cat_3,0,2.129540623068503,,25,cat_2,cat_2,cat_2,3,0
a8322afc995e6f,cat_3,0,,cat_4,41,cat_0,cat_3,cat_1,0,0
a863f53be13de9,cat_5,27,0.1009251658014283,,0,cat_2,cat_3,cat_1,,0
a8680e0072432b,cat_4,,,,0,cat_0,cat_0,cat_4,0,1
a89915dabf8389,cat_5,28,-1.2033942738490642,,19,cat_0,cat_2,cat_0,3,1
a8a56a67f297a7,cat_3,16,,cat_3,,cat_0,cat_2,cat_0,3,1
a8e9403f82136a,cat_1,27,-1.4215530093200905,,,cat_1,cat_3,cat_4,6,0
a9562c7d9b27e5,cat_0,0,,cat_1,0,cat_2,cat_3,cat_0,3,0
a9daca4a9fef12,cat_4,0,0.5708444942992515,,18,cat_0,cat_0,cat_4,,1
aa0a2c9e8938a3,cat_3,32,-0.25252395728130755,,,cat_0,cat_0,cat_0,0,1
aa0c050dc31c72,cat_3,25,,cat_3,,cat_2,cat_3,cat_0,1,0
aa16e112d12b7f,cat_0,30,1.0811374399179106,cat_2,0,cat_2,cat_0,cat_2,3,0
aa195ae9ec5b43,cat_0,21,-1.7307112423907363,,0,cat_0,cat_0,cat_0,,0
aa367d6480ab76,cat_0,21,-0.2005129254075009,cat_2,,cat_1,cat_2,cat_2,0,1
aa406faaac09f3,cat_2,0,-0.819879866225971,,,cat_1,cat_0,cat_0,1,0
aa489f9219e80f,cat_4,36,,cat_5,,cat_2,cat_0,cat_4,4,1
aa4fc9880357db,cat_2,26,,cat_1,43,cat_1,cat_3,cat_0,5,0
aa9f2f0a527d8b,cat_6,24,0.16952675436691822,,17,cat_0,cat_0,cat_2,9,1
ab52c51511b790,cat_5,0,-0.5345572044135913,,33,cat_3,cat_3,cat_1,4,0
ab921da4366bb2,cat_5,0,0.0026564032646764213,cat_6,0,cat_0,cat_3,cat_1,,0
ac2abf75920194,cat_0,0,1.7778402672071223,cat_3,,cat_2,cat_2,cat_4,2,0
ac3ce58a1eacf6,cat_3,32,1.5418967847464495,cat_6,,cat_2,cat_0,cat_1,,1
ac862ce33d8c04,cat_4,34,-0.5726333924817401,,,cat_0,cat_3,cat_4,6,0
acdacbde8e1819,cat_1,18,-1.8281044330799927,,,cat_0,cat_3,cat_4,3,1
acfd4a86421b81,cat_2,40,-0.6346635530987513,cat_0,115,cat_0,cat_1,cat_0,0,0
ad614a8b4c2351,cat_3,86,1.7626082586997498,cat_3,29,cat_2,cat_3,cat_4,5,0
ae2fa384f4fec7,cat_1,0,,cat_4,0,cat_0,cat_2,cat_2,1,0
ae343767bc8ebc,cat_2,0,3.3872535270610458,cat_7,0,cat_2,cat_3,cat_3,,1
aefd0cd8ab89ec,cat_0,76,,cat_3,0,cat_2,cat_3,cat_2,,1
af1256e5067a4b,cat_5,0,,cat_6,0,cat_0,cat_0,cat_2,6,0
af4754a6c72f50,cat_5,0,-1.1871077637076177,cat_4,,cat_0,cat_2,cat_2,2,0
af96384ac99662,cat_4,,,cat_3,0,cat_3,cat_3,cat_4,,1
afc361a887f0a0,cat_4,0,,cat_5,,cat_0,cat_3,cat_4,,0
afecb6cfab23f1,cat_5,49,,,0,cat_0,cat_1,cat_2,,1
b01463e35a1495,cat_2,0,,,0,cat_2,cat_2,cat_4,3,0
b02e8dd865e941,cat_3,60,-0.18053572317793654,,64,cat_1,cat_3,cat_3,,0
b04fe03ed2afcd,cat_5,0,-1.093554134963843,cat_4,,cat_0,cat_2,cat_1,,1
b06b4609580a73,cat_0,0,1.6344234073701425,,,cat_2,cat_2,cat_4,2,1
b071e68596f895,cat_5,28,-0.7298548290821469,cat_7,77,cat_0,cat_1,cat_1,,0
b0e34f72119cdc,cat_4,0,-0.020514908992724734,cat_3,24,cat_1,cat_3,cat_4,2,1
b0e55f38efc8e8,cat_5,33,,,0,cat_0,cat_0,cat_1,9,1
b14338dbeea589,cat_2,22,,cat_0,,cat_1,cat_0,cat_0,2,1
b196c9c745f112,cat_4,22,0.48115440925714226,cat_1,0,cat_0,cat_2,cat_4,,0
b1bee58e766159,cat_1,43,-0.6749471713559757,cat_1,,cat_0,cat_3,cat_4,,0
b1d4e128beda24,cat_5,0,,cat_4,0,cat_1,cat_3,cat_3,,1
b23d99595c63d1,cat_5,7,,cat_6,0,cat_0,cat_0,cat_4,,0
b2554ee80066cf,cat_0,50,-0.17145644079892164,cat_1,23,cat_0,cat_2,cat_0,,0
b26d15c3905c0b,cat_4,0,-1.6270142537430103,cat_5,0,cat_0,cat_3,cat_4,4,0
b2ba529f2948f2,cat_6,0,-0.02655446112086879,cat_0,,cat_0,cat_2,cat_0,2,0
b2d2041f602a73,cat_3,39,,cat_5,,cat_2,cat_0,cat_0,,1
b2eac42374e969,cat_4,0,,,12,cat_0,cat_3,cat_4,6,0
b2fb456d9c9c6f,cat_5,16,,cat_6,33,cat_3,cat_0,cat_2,4,1
b33ea2c434bc46,cat_4,0,-1.0560552010768238,cat_7,0,cat_0,cat_2,cat_4,2,0
b3764f64b3144e,cat_6,,0.8548457419437075,cat_2,,cat_1,cat_0,cat_0,,0
b39a5b724c2653,cat_3,0,1.3169454861606094,cat_6,,cat_2,cat_2,cat_2,0,1
b45fbeeb75ffe1,cat_3,54,0.2631488025874935,cat_3,0,cat_2,cat_3,cat_4,,1
b52ce3474a3aac,cat_0,17,-1.7353009576858924,,4,cat_3,cat_0,cat_2,,0
b532a386fe7fa5,cat_1,16,0.09994586764928226,cat_6,,cat_0,cat_0,cat_5,0,1
b5c3b57d624384,cat_4,21,1.9154026288160284,cat_2,0,cat_2,cat_3,cat_4,4,0
b5fcac9a5ff1a1,cat_5,43,,,0,cat_0,cat_1,cat_1,,0
b6253d2ac2c430,cat_6,25,0.2075756449128675,,0,cat_0,cat_3,cat_4,7,0
b6926e5c7c0cb1,cat_2,0,-0.832907650108457,cat_1,,cat_0,cat_0,cat_0,4,0
b6a1058ae19b28,cat_1,22,,,0,cat_0,cat_2,cat_0,1,1
b6a492da7344a3,cat_1,31,,,,cat_2,cat_3,cat_4,4,1
b770c67d05a5f8,cat_3,52,,,,cat_1,cat_1,cat_2,0,0
b7ce1b6dace999,cat_0,,1.6278483868647338,cat_0,,cat_2,cat_0,cat_0,0,1
b8d78ee1c4da30,cat_5,40,1.7484166752139003,cat_4,54,cat_2,cat_3,cat_2,,0
b9439c1980e8f7,cat_5,0,,,0,cat_0,cat_3,cat_2,,1
b943df25a7ed00,cat_4,26,0.9486551874933529,cat_5,9,cat_1,cat_3,cat_4,5,1
b949cb8bdcb6ae,cat_0,0,-1.164503923377512,cat_3,27,cat_0,cat_2,cat_4,2,1
b954b662308930,cat_4,0,-0.43852749845669237,cat_5,0,cat_1,cat_2,cat_4,8,0
b985befece243d,cat_3,0,-0.7104005360497425,cat_2,9,cat_0,cat_2,cat_4,5,1
b98e1c24036ef0,cat_3,55,-0.484633384652265,cat_4,0,cat_1,cat_0,cat_1,0,1
b995ba58ec64e7,cat_0,38,1.5637599396418982,cat_7,63,cat_1,cat_2,cat_0,,1
b9a4ad88fdf424,cat_4,0,-0.40027690325331755,cat_3,27,cat_3,cat_3,cat_4,0,0
b9f3fac734b6f1,cat_3,0,2.1589148700085827,cat_2,8,cat_2,cat_2,cat_2,,0
ba6fe51bf2fba2,cat_5,0,,cat_4,,cat_1,cat_2,cat_3,4,1
ba8bb66bbe9eb5,cat_1,49,0.6422999081316674,cat_3,0,cat_1,cat_3,cat_4,0,0
ba914da031dd5d,cat_5,38,,cat_6,0,cat_0,cat_3,cat_2,8,1
bad229f0275cd3,cat_6,31,-0.2906213524343766,cat_4,107,cat_1,cat_0,cat_2,,0
bb62b72cec82ab,cat_5,34,0.17977325477834905,,0,cat_2,cat_1,cat_2,3,0
bb8a88803d711f,cat_0,0,-0.2046554764024069,cat_1,,cat_0,cat_1,cat_0,,0
bbfa6b9dda9a10,cat_5,29,,cat_4,,cat_1,cat_0,cat_2,,1
bc5b236c0e7368,cat_0,0,,cat_2,,cat_2,cat_3,cat_2,3,0
bc935f4151374f,cat_5,0,,cat_6,37,cat_2,cat_2,cat_1,6,1
bcd04edbdea2ba,cat_6,30,-1.0940851214478535,,0,cat_3,cat_1,cat_0,2,0
bd2f11654e0c39,cat_1,25,-0.7817479858048493,cat_5,36,cat_1,cat_0,cat_0,2,0
be3fa573e6c3ce,cat_5,0,-0.02895794698354416,,,cat_1,cat_0,cat_0,7,1
be86edd237e845,cat_3,27,,cat_3,,cat_2,cat_2,cat_4,1,0
bedb411776d1e9,cat_6,0,-1.2962332607331883,cat_2,,cat_3,cat_2,cat_2,1,1
bf3ebf1a022104,cat_3,43,0.8633588417333649,,39,cat_1,cat_1,cat_0,,0
bfff64625266f2,cat_5,27,0.05604050184898135,cat_6,,cat_0,cat_1,cat_5,,0
c0229947f42693,cat_6,33,-0.1111849920060578,cat_4,0,cat_0,cat_0,cat_2,5,1
c070860039a35a,cat_3,0,-0.06698744048152605,cat_3,,cat_0,cat_0,cat_4,2,1
c0a11005126a00,cat_0,31,1.790959813327362,,0,cat_2,cat_0,cat_4,4,1
c0d79c4d61a897,cat_6,,1.1612585648086646,cat_4,0,cat_2,cat_3,cat_2,3,1
c0f4ac3d533ce6,cat_1,16,1.4789076861557795,,0,cat_2,cat_3,cat_4,2,0
c10cf6f5e6b03f,cat_0,24,-1.5358020406239516,cat_4,55,cat_0,cat_2,cat_2,2,0
c16a2da49ff307,cat_4,51,-1.9827590376944202,,10,cat_0,cat_3,cat_4,9,0
c182c5667ad506,cat_5,17,,cat_4,64,cat_1,cat_3,cat_2,,0
c1d2f1f93388e7,cat_4,28,-0.35327034628050347,,,cat_0,cat_0,cat_3,,1
c1d91d1c838288,cat_5,0,,cat_6,0,cat_2,cat_0,cat_5,0,0
c1de844fb70a2e,cat_5,0,,cat_4,0,cat_1,cat_3,cat_2,3,0
c246e924daffcf,cat_3,,1.0543648612014809,cat_3,22,cat_2,cat_0,cat_0,1,0
c26ecce2951f24,cat_1,,-0.9159985733925504,,,cat_0,cat_2,cat_4,,1
c2864303098e5b,cat_3,23,,,20,cat_0,cat_0,cat_1,5,1
c288cf739a79bd,cat_3,48,1.1974915030893274,cat_3,0,cat_2,cat_0,cat_1,,1
c2bf705e626009,cat_5,33,,cat_4,47,cat_1,cat_2,cat_3,,1
c2dd64d999c818,cat_3,17,-0.5329708520560328,cat_3,28,cat_1,cat_3,cat_4,0,0
c30582ab3f7355,cat_3,18,,cat_1,,cat_0,cat_3,cat_0,,0
c3164c2567f1d1,cat_5,0,-0.8882264390973782,cat_4,0,cat_0,cat_2,cat_2,4,1
c32ef43e1c309d,cat_3,21,,cat_2,0,cat_0,cat_3,cat_1,6,1
c3890ab99a1435,cat_3,31,-0.5181369231221591,cat_7,,cat_1,cat_0,cat_1,2,0
c3c92dc33dd41b,cat_5,14,,,,cat_0,cat_3,cat_1,5,1
c3db1960289bd8,cat_1,20,-0.8588087449439021,cat_0,0,cat_0,cat_0,cat_0,0,1
c44a80ffff9fb9,cat_0,19,,cat_3,12,cat_2,cat_0,cat_4,,1
c4d4042ab5f716,cat_5,41,,,,cat_0,cat_0,cat_1,4,0
c50a4f22378d56,cat_4,20,-0.28497329051360293,cat_1,10,cat_0,cat_0,cat_0,1,0
c5358027de90b8,cat_4,,0.009906606355962633,cat_1,,cat_0,cat_3,cat_4,,1
c58722d828832a,cat_3,0,-0.7877898612337941,,,cat_0,cat_3,cat_4,2,1
c5f88348e46b3a,cat_4,10,,cat_7,,cat_3,cat_2,cat_4,4,1
c5fedf3b1924b4,cat_3,51,-0.5676411590485996,cat_5,,cat_0,cat_0,cat_1,3,0
c60e39ef0480ed,cat_5,32,,cat_2,11,cat_0,cat_3,cat_3,6,0
c6cd0fb83501ba,cat_4,9,-1.4782940499339055,cat_1,,cat_0,cat_1,cat_0,2,0
c77c2b599863d7,cat_3,0,,cat_2,,cat_2,cat_0,cat_2,0,1
c79a49803a7141,cat_4,,0.07375851858449323,cat_5,,cat_0,cat_2,cat_0,,0
c7a3aad044eea6,cat_5,0,-0.23863050531229096,cat_4,16,cat_1,cat_2,cat_2,,1
c7fffca63b8735,cat_3,19,2.552447100296304,,20,cat_2,cat_2,cat_0,,1
c816f5e5b19cf5,cat_3,24,2.48813210054208,,,cat_2,cat_1,cat_0,1,1
c8e21899e8ae62,cat_6,0,,cat_2,,cat_2,cat_0,cat_1,2,1
c93062c7e69afc,cat_5,9,,cat_2,22,cat_2,cat_3,cat_4,,0
c99004c0fac23c,cat_3,48,1.1306385639371075,cat_2,0,cat_1,cat_0,cat_2,0,0
c995c42637bdbf,cat_4,38,,,,cat_0,cat_3,cat_4,1,0
c9b78897336c0f,cat_4,0,-1.637966159293125,,0,cat_0,cat_2,cat_4,4,1
cb4132cf779660,cat_1,74,,,,cat_0,cat_3,cat_4,10,1
cb53c54ce0ac29,cat_3,0,0.5268817601694125,,,cat_1,cat_2,cat_2,0,1
cb6c2cccdc0930,cat_5,20,-0.9268071995535452,cat_6,0,cat_0,cat_2,cat_4,8,1
cb837e4f8f5f73,cat_3,0,,,18,cat_2,cat_2,cat_4,3,1
cb94e59766ada0,cat_6,,-1.5812531300855026,cat_1,,cat_0,cat_3,cat_0,,1
cba0bc9d02064e,cat_5,0,,,42,cat_1,cat_3,cat_1,7,0
cbbf730db4f1dd,cat_6,23,-0.42346928620661617,cat_4,35,cat_0,cat_2,cat_2,4,1
cbdd78bf03aef8,cat_5,33,,,0,cat_0,cat_2,cat_2,,1
cc543dff535609,cat_6,26,-1.2392765793508955,cat_2,,cat_0,cat_3,cat_1,1,0
cc73404f2b6209,cat_3,,0.12521139387863983,,8,cat_1,cat_3,cat_0,2,0
ccf52e441ef560,cat_4,24,-0.9287540613460541,cat_1,0,cat_0,cat_3,cat_4,5,0
ccf7f8e4a17643,cat_0,57,,cat_7,,cat_1,cat_2,cat_1,6,1
ccff4b579d0001,cat_0,46,-0.4403872287303924,cat_5,0,cat_3,cat_3,cat_4,2,1
cd30e8b8b398fd,cat_3,34,,cat_3,,cat_2,cat_0,cat_5,3,1
ce0fc3856c3e62,cat_3,20,1.6749882469202413,,0,cat_2,cat_0,cat_4,5,1
ce3839ef117f0d,cat_1,14,-2.322748183046216,cat_3,,cat_3,cat_3,cat_4,2,0
ce6983565bd327,cat_4,34,-0.39275959675171346,cat_1,0,cat_0,cat_3,cat_4,1,0
cee07eb748c4ee,cat_0,18,0.15725559060910443,cat_0,36,cat_2,cat_0,cat_0,2,1
cfb3dd224b0ad7,cat_3,58,,cat_3,,cat_2,cat_0,cat_5,1,0
cfc73d176221d3,cat_5,36,0.5830383366426092,cat_0,35,cat_2,cat_0,cat_0,2,1
cfd7ef21b452ee,cat_4,19,0.8733462276221089,cat_7,,cat_0,cat_1,cat_4,5,0
cffcb3ec60bfd6,cat_2,,1.1846340716437895,cat_2,58,cat_2,cat_3,cat_3,,1
