row_id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,target
5c818941a5474c2,ord_0,ord_3,1,ord_0,0.5460961359720169,ord_5,2.4126281699010157,cat_1,0,ord_2,ord_2,ord_0,0.9858747835883357,ord_0,cat_1,0.08667913928762135,cat_1,cat_0,2.8434864464941465,ord_3,ord_0,1.5783883253513735,,0
5c926790a686433,ord_0,,1,,0.5691823388456421,ord_0,0.4425965564231811,cat_0,3,ord_2,ord_4,ord_0,-0.4436772533020164,ord_2,cat_0,0.12139552508433357,cat_1,cat_3,-5.88021991243085,ord_3,ord_2,0.8533075024639194,ord_3,0
5c9d0e85477a924,ord_0,,1,ord_2,0.8077537762028195,,3.117103559597591,cat_1,0,,ord_4,ord_0,0.3091365050425649,ord_1,,0.1480095911852995,cat_1,cat_0,,ord_3,ord_2,1.4003803869504134,ord_1,0
5ca53e0d876e689,ord_0,,2,ord_1,0.8848526265250788,,3.929665223159267,cat_1,4,,ord_4,ord_0,0.2710342097072516,ord_1,cat_0,0.09315970958704155,cat_1,cat_1,-0.2103365812934001,ord_3,ord_2,1.5636594446321297,ord_2,0
5ca632cf3cdac1c,,ord_3,0,ord_2,1.1296170878872922,ord_1,0.7294753856367304,cat_1,50,ord_5,ord_4,ord_0,-0.43887359523380154,ord_0,cat_1,0.1755622732026102,cat_1,cat_2,-6.455559294280391,ord_0,ord_0,1.3311138192351046,ord_3,1
5ca787258cfb2f6,,ord_1,3,ord_0,0.9751755520407119,,3.040655349445175,cat_1,24,ord_4,ord_4,ord_3,-0.4965746713598679,ord_0,cat_0,0.07768761614569242,cat_1,cat_0,-3.672837599572528,ord_3,ord_2,2.1800458644245553,ord_3,1
5cac28d27661d1d,,ord_3,0,ord_3,0.5660193800091765,,-4.406465101645112,cat_1,4,ord_5,ord_4,ord_0,0.8152901831232684,ord_1,cat_0,,cat_1,cat_3,4.578881090254463,ord_1,ord_2,0.1299827826711031,,1
5caf2da3dc794fd,ord_2,,0,ord_3,0.39105052351515673,ord_2,0.033415821452109584,cat_0,7,ord_4,ord_3,ord_0,1.0724389159985896,ord_1,cat_0,0.13836663429397078,cat_0,cat_4,1.277718768542722,,ord_0,0.33853764618068677,ord_3,1
5cb4501282ceaa7,ord_1,ord_3,0,ord_2,0.7667549577213991,,1.7403529010082088,cat_0,5,,ord_2,ord_0,-0.018521625382662096,ord_1,cat_0,0.16426114545464907,cat_1,cat_0,,,ord_0,0.2515263364332385,ord_3,0
5cbc499289ed8a3,,,0,,0.6869918517355471,ord_0,0.13213047596478855,cat_0,77,,ord_2,ord_0,0.7531200039920272,ord_0,,0.17970224723619652,cat_1,cat_2,-4.258347338897768,ord_0,,0.24500407085149312,ord_2,0
5cc2963422609c4,ord_2,,0,,0.39641373960031556,ord_2,-1.8746993338137585,cat_0,0,ord_4,ord_3,ord_0,-0.5081976030375257,ord_1,cat_0,0.21765938813585334,cat_1,cat_0,-1.5036290323749948,ord_3,ord_0,0.47417613740607517,ord_3,0
5ccedc8de604ca7,ord_2,ord_3,0,ord_2,0.19889404893191165,ord_3,-2.416670654119952,cat_1,,ord_5,ord_4,ord_0,-0.43656266927571136,ord_0,cat_0,0.2069266213652609,cat_1,cat_5,-2.463918486042229,ord_1,ord_0,0.6082113702265725,,0
5ccfbcc2bf11633,ord_0,ord_3,2,ord_1,0.5223419092840306,ord_2,0.14388121692709266,cat_0,1,ord_4,ord_4,ord_0,-0.5621790582944935,ord_0,,0.09553740281044094,cat_1,cat_0,-5.2530269686554165,ord_3,ord_0,4.175088817957173,ord_3,1
5cd1ba20809271a,ord_0,ord_1,1,ord_1,-0.44541740402452373,,1.1853142895582753,cat_0,0,ord_4,ord_3,ord_1,-1.2334925265090084,ord_0,cat_1,0.11970565608020316,cat_1,cat_5,-7.889530331297212,ord_3,,0.8551873304687514,ord_1,1
5ce505432802194,ord_0,ord_3,1,ord_1,0.9872692317989749,ord_1,1.7387155694452028,cat_0,4,ord_1,ord_2,ord_0,-1.2255971695746557,ord_1,cat_1,0.12345326062804174,cat_1,cat_4,-9.035891355632545,,ord_0,1.2808394149447622,ord_3,0
5ce7bd09846165d,ord_2,ord_1,0,ord_2,0.34511918224112176,,-1.6518400826228743,cat_1,4,ord_5,ord_4,ord_0,0.734921088389263,ord_0,cat_0,,cat_1,cat_2,-1.0770830877439677,ord_2,ord_0,0.41891385012418947,ord_3,0
5ce8be53d3ee303,ord_0,,1,ord_0,0.30344850827769654,ord_1,0.04587170845387467,cat_1,7,,ord_4,ord_1,-0.7531031175520609,ord_0,cat_1,0.09821028417578932,cat_1,cat_3,-3.7028354457547934,ord_3,ord_0,3.8812142534206093,ord_3,0
5ceb532631743a6,,,0,ord_3,0.9407986559599462,ord_1,1.6619445235162418,cat_1,0,,ord_4,ord_0,1.2350975298235798,ord_0,cat_1,0.17981523464654314,cat_1,cat_2,-2.5359766355424056,ord_2,ord_1,,ord_3,0
5cf0169b6671150,ord_0,ord_1,4,ord_0,0.057110608227155905,ord_4,3.119112656026492,cat_1,5,ord_5,ord_4,ord_1,0.5030808137899635,ord_0,cat_1,0.08739724288281506,cat_1,cat_5,0.30834253471884304,ord_2,,2.9638696184109627,ord_0,1
5d05f3a61667ac3,,ord_3,0,ord_3,0.49666224325829944,ord_5,-3.8894056019852856,cat_1,73,ord_5,ord_4,ord_0,-0.07621240111081933,ord_0,cat_1,0.15877456790221078,cat_0,cat_0,0.04343289607735734,ord_1,ord_0,1.2683998815567945,ord_2,0
5d09ebcf98782e2,ord_2,ord_3,0,ord_2,0.4489172945793775,ord_2,-0.9190778256892088,cat_1,1,,ord_2,ord_0,-0.26148269485207304,ord_2,cat_0,0.12438451639195053,cat_1,cat_0,-3.0620062750885184,,ord_0,,ord_3,1
5d104b41873f572,ord_0,,7,ord_0,1.1177817689236624,,1.3414919017522045,cat_1,0,,ord_4,ord_1,0.15843096065923998,ord_0,cat_1,0.031422432163969755,cat_0,cat_4,-2.0639123826341432,ord_2,,5.083790155528468,ord_3,1
5d124854492ae07,ord_2,,0,,0.5515889582010824,ord_0,0.31781745603921024,cat_1,5,,ord_4,ord_0,-0.48092769906829763,ord_1,cat_1,0.13432239939845006,cat_1,cat_3,-4.567267696136669,ord_3,ord_0,0.7617016998348758,ord_3,0
5d1a13940073baa,ord_2,ord_3,0,ord_3,0.5136521477232047,,-0.8960362281133268,cat_1,0,ord_5,ord_4,ord_0,0.9073720414299234,ord_0,cat_0,0.15205591802935836,cat_0,cat_4,-0.2132657977483361,,,0.43216880007260405,ord_3,1
5d24c5ff1af847a,ord_1,ord_3,0,ord_2,0.362331736080275,,-0.49202604756919155,cat_1,3,ord_5,ord_4,ord_1,0.6521494300584537,ord_1,cat_0,0.12987527415386424,cat_0,cat_4,1.6467882486008218,ord_2,ord_1,2.6861472782486837,ord_3,0
5d2f948d929af18,ord_0,ord_3,0,ord_3,0.4760039462827661,ord_6,-3.79877871621939,cat_1,8,,ord_0,ord_0,0.8681846654147201,ord_0,cat_1,0.15900111460417013,cat_0,cat_2,,ord_1,ord_0,0.10919546646524934,ord_3,0
5d3a3acf4ef2ef3,ord_1,,0,ord_2,0.5836103358495601,ord_2,-2.303131149079396,cat_0,1,ord_5,ord_1,ord_0,0.37599989554681473,ord_2,cat_0,0.16352748387633945,cat_0,cat_0,-1.769244328511121,ord_3,ord_1,0.023441310232854177,ord_3,1
5d3c100507bb92e,ord_0,,0,ord_2,1.2178813222389553,ord_5,4.1539122271978135,cat_1,17,,ord_2,ord_0,-1.0974931616570176,ord_0,cat_1,0.1793113039807011,cat_1,cat_4,-3.395995450095861,ord_1,ord_0,0.14803909125915002,ord_3,1
5d3fb01e911a96e,,,2,ord_1,0.9762635576516496,,2.0841393637514285,cat_1,0,ord_3,ord_4,ord_0,0.036847248064341975,ord_0,cat_1,0.1027966184493832,cat_1,cat_2,-1.3199509814122417,ord_3,ord_1,3.815990574251714,ord_3,1
5d40ab9f12b276f,ord_1,,0,ord_2,0.6219964968283178,,-0.9530604902722917,cat_1,22,ord_5,ord_3,ord_0,0.13947525340870903,ord_1,cat_1,,cat_1,cat_2,-3.1801296618123454,,ord_1,0.12919030159566045,ord_3,0
5d551a5ec2d9c02,ord_1,ord_3,3,ord_1,0.2944850776924318,,0.12075806265424749,cat_0,10,ord_5,ord_4,ord_1,-1.3124042974950576,ord_0,cat_1,,cat_1,cat_1,,ord_3,ord_1,3.4062824327694976,ord_3,0
5d55de23c236a73,ord_1,ord_1,0,ord_2,-0.27076872389547424,,0.2712901006302464,cat_1,77,,ord_4,ord_0,-0.061577895304660804,ord_0,cat_1,0.16158553438541387,cat_1,cat_0,-1.2463946803988806,,ord_0,1.6771474892542695,ord_2,1
5d5a21ced28cab8,,ord_3,0,ord_2,0.8687630596188091,,3.0988011485252938,cat_1,4,,ord_3,ord_0,0.7917576049934624,ord_1,cat_1,0.16852799898507712,cat_1,cat_3,-1.971536908410114,ord_2,ord_0,,ord_3,0
5d5af016fecf02b,,ord_3,1,ord_2,0.7038263458666851,ord_2,0.6650190231664987,cat_1,12,,ord_4,ord_0,0.26637636937896325,ord_0,cat_1,0.15864323893307614,cat_1,cat_0,-1.7267705664075004,,ord_1,2.6414609214164364,ord_3,0
5d5c294f988532f,ord_2,ord_3,7,,0.5647393325656045,,-0.5708566854353974,,53,ord_5,ord_4,ord_0,-0.3488503345440771,ord_0,cat_0,0.06601348115966739,cat_1,cat_4,-2.723898450631229,,ord_1,4.28626420424857,ord_2,0
5d5efe74d6cde81,ord_2,,0,ord_3,0.8067787634261206,,1.472940662753552,cat_0,16,ord_5,ord_4,ord_0,-0.12535374711182398,ord_0,cat_0,0.18574875998568915,cat_1,cat_0,-1.4378740832680368,ord_1,ord_0,0.5956558904796744,ord_3,0
5d61c5e313053b2,ord_1,ord_3,0,ord_1,-0.05230703614404769,,1.6851369452906169,cat_1,25,,ord_4,ord_0,-0.6517870142963091,ord_0,cat_1,0.18881047414445187,cat_1,cat_5,,ord_1,ord_1,2.242664175464534,ord_2,1
5d6ad372201f3dd,,ord_3,0,ord_2,0.7668761518000332,,5.064890217667285,cat_1,0,,ord_2,ord_0,-0.31665734865676287,ord_0,cat_1,0.1825339437396625,cat_1,cat_4,-2.4744725481192993,ord_1,ord_0,,,0
5d6f621b6fbfd6b,ord_2,,0,ord_2,0.0684663050804585,ord_2,2.6195846102850258,cat_0,25,ord_1,ord_4,ord_0,0.7277695613440227,ord_1,cat_1,0.14012607558392512,cat_0,cat_4,1.0231383118472006,,ord_1,0.5705988937131639,ord_2,1
5d724616d0696ca,ord_1,ord_3,0,,0.8527215605921015,,-1.1571733363964198,cat_1,7,ord_5,ord_4,ord_0,0.9094187295257917,ord_1,cat_0,0.1414388499256351,cat_0,cat_1,,,,1.3300451634661763,ord_3,0
5d7386960cfe3a6,ord_2,,0,ord_3,-0.28328025521776246,,1.003038429988276,cat_1,64,,ord_4,ord_0,1.009381187092628,ord_1,cat_0,0.14099919131074734,cat_0,cat_2,3.7900689184353307,ord_2,ord_0,0.42550077776833906,ord_2,1
5d81e7caee1dd4b,,,0,ord_3,-0.3882769462678262,ord_1,-0.012148506649618751,cat_0,0,ord_3,ord_4,ord_0,1.0852072071143335,ord_1,,0.1768576953121616,cat_0,cat_5,-1.5399911055598499,,ord_1,1.3868991507487067,ord_2,1
5d828f5206a9203,ord_0,ord_3,0,ord_2,0.7233648936562591,ord_1,2.329986350990021,cat_1,4,,ord_1,ord_0,0.5890997408481905,ord_2,cat_0,0.17647285865175497,cat_1,cat_1,,ord_0,,0.03604933453688171,ord_3,1
5d868e1a81a6f32,ord_0,,,ord_0,0.8984133470951554,ord_5,2.76335972622899,cat_1,85,,ord_4,ord_0,-0.27082888130648075,ord_0,cat_1,0.07898144319788047,cat_1,cat_1,-6.712127472673155,ord_3,,4.763024204591873,,0
5d86c63819fc814,,ord_1,0,ord_1,-0.05577988850486748,ord_0,1.8900994408893532,cat_0,0,ord_4,ord_3,ord_2,0.8565263041879467,ord_1,cat_1,0.13484789634698016,cat_1,cat_1,,ord_3,ord_2,0.4152112555689469,ord_1,1
5d9519c07fdf496,,ord_1,1,ord_0,0.25967344399119374,,1.120930194830396,cat_1,69,,ord_4,ord_2,0.902460059856233,ord_1,cat_0,0.09290985350969301,cat_1,cat_1,,ord_3,ord_2,1.6322775450384321,ord_0,0
5d9b19ade373674,,,1,ord_1,0.21907458996579465,,0.04585308265387211,cat_1,5,,ord_4,ord_0,0.20698477076155317,ord_0,cat_1,0.09292422959874697,cat_1,cat_1,-1.7165824909038379,ord_3,ord_0,1.718893841058395,ord_2,0
5dade38da476e72,ord_1,ord_3,0,ord_2,0.9400693725986955,,2.047955717484296,cat_0,2,ord_3,ord_4,ord_0,-0.574612440972282,ord_2,cat_0,0.16234372508224168,cat_1,cat_0,-0.3766696256043667,ord_3,ord_1,0.31332959998990473,ord_3,0
5dbb2e6660c8894,,ord_3,1,,-0.04165769720856338,,0.17632404663078582,cat_1,10,,ord_4,ord_0,-0.6429058657509419,ord_0,cat_1,0.10294449295348668,cat_1,cat_5,-5.370245320165797,ord_3,ord_0,,ord_2,1
5dbc0e24b5d6d07,ord_2,ord_3,0,ord_1,0.7464888790013957,ord_0,1.7467237362796892,cat_0,2,,ord_4,ord_0,0.6064299183326427,ord_0,cat_1,0.1801389689462014,cat_1,cat_0,-3.9493217559238296,ord_2,ord_0,0.7909822260590779,ord_3,1
5dbcb872ba69d79,ord_0,ord_1,0,ord_2,1.0311470974207237,ord_5,2.165465248625626,cat_1,32,ord_4,ord_1,ord_0,-0.6044729460263207,ord_0,cat_1,0.14359913832844975,cat_1,cat_0,,ord_3,ord_0,0.1489162986191184,,0
5dc50e6098d852b,ord_0,ord_1,1,,-0.20096492594322313,,2.976791283964168,cat_1,36,ord_5,ord_4,ord_1,1.2346441827590326,ord_1,cat_1,0.1526961530408745,cat_1,cat_3,,ord_3,ord_2,2.6410499242054075,ord_0,1
5dc985a9f659476,ord_2,ord_1,0,,0.5463197734028153,,1.090253479807545,cat_1,0,ord_1,ord_4,ord_1,-0.11856238055689745,ord_2,cat_1,0.12338982375179705,cat_1,cat_3,-1.229546943299122,ord_3,ord_2,0.37366535484491575,ord_3,1
5dcd181720eb86f,ord_1,ord_3,2,ord_1,0.6335209817730674,,-5.1923517831295145,cat_1,20,ord_5,ord_4,ord_0,1.1347947032117198,ord_0,cat_1,0.09326071750577224,cat_0,cat_3,4.116812720606205,,ord_2,3.4568409983122668,ord_3,0
5dcd28df59123e9,ord_2,,0,ord_2,0.2910449286383009,ord_1,0.9057460921434541,cat_0,1,ord_0,ord_4,ord_0,0.2951360836656881,ord_2,cat_0,0.1114850372358163,cat_0,cat_0,-4.716271656301598,,ord_1,0.7299487862228412,ord_3,0
5dce4497df69dc6,ord_2,,0,ord_2,-0.34471174133373134,,-0.8444575814885166,cat_1,28,,ord_4,ord_0,-0.8671945002199412,ord_0,cat_0,0.15194665885990366,cat_1,cat_4,-2.1865326566198187,,ord_0,3.5593185230053925,ord_2,1
5dd07eb7540c6ec,ord_1,ord_1,0,,0.9878780893329564,,2.88364087738672,cat_1,18,ord_5,ord_2,ord_2,-1.2089533711943647,ord_0,cat_1,0.17903015105124662,cat_1,cat_1,-4.999946409411214,ord_1,,,ord_3,1
5dd0fd99964c8c3,ord_0,ord_3,1,ord_1,0.5483979340152831,,-3.3979499236804775,cat_0,56,,ord_3,ord_0,1.4376356698078312,ord_1,cat_0,0.07645695886039824,cat_0,cat_3,6.605237626566685,ord_3,ord_0,1.3588634118098595,ord_3,0
5dd350dbd65f8be,ord_2,ord_1,0,ord_2,0.5821326583028152,ord_0,-2.1240799647716346,cat_1,0,,ord_4,ord_0,0.38295894968691363,ord_2,cat_0,0.1377584828195935,cat_1,cat_1,-1.2198554200774718,ord_3,ord_2,0.5039796865772892,ord_3,0
5dddb7a7f26a394,ord_1,ord_3,0,ord_2,0.9317430007890751,ord_3,3.7770404448325854,cat_0,0,,ord_4,ord_0,0.8420818462898212,ord_1,cat_0,0.12684815685508036,cat_1,cat_3,-2.8411876661208293,ord_3,ord_0,1.459890344653977,ord_3,0
5de48122f961737,ord_0,,3,ord_0,0.7929218542464241,ord_3,3.3133443847311277,cat_0,7,ord_4,,ord_0,-0.1538650800865233,ord_0,cat_0,0.07490144579784033,cat_1,cat_0,-3.618918817231978,,ord_0,1.7779189751869418,ord_3,0
5de558f04b45fdd,,,1,ord_0,0.7724088797564179,ord_1,4.74609876238104,cat_1,0,,ord_3,ord_4,-0.672217165369327,ord_1,,0.0831001488092322,cat_1,cat_1,-6.30051683082214,ord_3,ord_2,0.5033683643410494,ord_3,0
5de56dcd5f5049f,ord_1,ord_5,0,ord_3,0.703184269638271,ord_1,-3.0120513072154935,cat_0,37,ord_5,ord_4,ord_0,0.7512462476526592,ord_0,cat_1,0.15129904006722542,cat_0,cat_3,-0.6753057983174524,,ord_0,1.5242326203894798,ord_3,0
5de78f489c222e4,ord_0,ord_0,6,ord_0,0.6720340473867095,,-1.9535373486899408,cat_1,,ord_4,ord_3,ord_1,0.24258211481841535,ord_1,cat_1,0.037494140505444716,cat_0,cat_1,-1.9866929800287598,ord_3,ord_2,,,0
5de9511e129c86c,ord_0,ord_3,2,ord_0,0.842812446469465,ord_4,2.9423933470920316,cat_1,1,ord_4,ord_4,ord_1,-0.9184178559500134,ord_0,cat_1,0.06397976776809972,cat_1,cat_0,-5.637796266660165,ord_3,ord_1,3.3057336992513315,ord_3,0
5decaa17ac2b903,ord_0,,1,,0.5585367677382127,,0.7857299905665736,cat_0,97,ord_5,ord_3,ord_0,0.10045242183054381,ord_0,cat_0,0.1383529473191104,cat_1,cat_3,-2.230207525026825,,ord_0,1.5091283779365263,,0
5df5a40a815fc6d,ord_0,ord_3,1,ord_3,0.8088088555577402,,-3.612035674884954,cat_1,34,ord_5,ord_4,ord_0,0.7697401039288705,ord_1,cat_1,0.14477713190485728,cat_0,cat_0,1.6092056065161713,ord_1,ord_1,1.2260476966057192,ord_3,1
5df71963ee0497e,ord_0,,1,ord_1,0.19675764738775542,ord_2,4.541083881479636,cat_1,4,,ord_4,ord_3,-0.18647706877226922,ord_0,cat_1,0.09828844874514246,cat_1,cat_1,,ord_3,ord_2,2.798308761727251,ord_1,1
5e0936c8ca9495a,ord_0,ord_3,1,ord_2,0.8811867371106317,,4.501986308914752,,4,,ord_3,ord_1,0.6935431006993411,ord_1,cat_1,0.15749271785373975,cat_1,cat_0,-3.9217531703910633,,ord_1,0.3588508830967398,ord_3,1
5e161b867ea64ba,,,0,ord_2,0.44000067104798696,ord_3,0.5390468501070791,cat_1,14,ord_3,ord_3,ord_0,1.2225828233967277,ord_2,cat_0,0.1724654997725116,cat_1,cat_4,3.4092751750729415,,ord_1,0.9412923676427518,ord_3,1
5e1779f6df44656,ord_0,ord_3,0,ord_3,0.46434284219182975,,-1.089216560345204,cat_1,5,ord_5,ord_3,ord_0,1.3661079662973439,ord_1,cat_0,0.21649509199171235,cat_1,cat_2,4.646729759455647,ord_3,ord_0,1.575000989222005,ord_3,0
5e1daae7fbf5564,ord_2,,0,ord_3,0.4577183342280341,ord_3,-0.9348648344478147,cat_0,38,,ord_4,ord_0,0.8429136761260572,ord_0,cat_0,0.18504453649464744,cat_0,cat_5,,ord_2,ord_0,,ord_2,0
5e20a63569dbc8a,ord_0,ord_3,2,ord_0,0.7637222751295369,,1.8336758611575064,cat_1,50,ord_3,ord_3,ord_0,0.8172131495412563,ord_1,cat_0,0.07159895312966719,cat_1,cat_3,-0.7114738670900622,,,,ord_3,1
5e217b4e1fedf7d,ord_2,ord_3,0,ord_2,0.301622355154578,ord_5,0.6951594723369238,cat_1,0,ord_5,ord_4,ord_0,-0.6253189395778436,ord_0,cat_1,0.18917440694249027,cat_1,cat_2,-1.8797178585549625,,ord_0,2.5798339247163193,ord_3,0
5e277a6aadbf97d,ord_2,ord_5,0,ord_3,0.4010069711581715,ord_2,0.5489914614271911,cat_0,0,ord_2,ord_4,ord_0,0.4728774241177097,ord_2,,0.14868558507715593,cat_0,cat_4,-2.8646015289697155,ord_2,,0.4256811343725633,ord_3,0
5e307f4ed557cdd,ord_0,,2,ord_1,-0.04707800054431821,,2.026629260882372,cat_1,17,ord_3,ord_4,ord_0,1.3980238709941974,ord_1,cat_0,0.11367662759148063,cat_1,cat_3,3.122287650330381,ord_3,ord_2,1.9152816725241717,ord_0,1
5e315232dad2e8e,ord_2,,0,ord_3,0.4923435863315186,ord_0,2.9022191879506103,cat_0,0,ord_2,ord_4,ord_0,0.9592182588927344,ord_0,cat_1,0.17071663507305587,cat_0,cat_2,1.2916526492518574,ord_0,ord_0,4.257657710575861,,0
5e31a7895e1019d,ord_0,,8,,0.3595000963809175,,-0.8126658792802994,cat_1,,ord_5,ord_4,ord_0,0.1594897860708684,ord_0,cat_1,0.01865952081606362,cat_0,cat_5,-2.254946990319754,ord_3,ord_2,6.500298978503001,ord_3,1
5e31be8825227eb,ord_2,ord_3,0,ord_3,-0.6914359058439462,ord_1,-0.15703596887597304,cat_0,12,ord_5,ord_4,ord_0,-0.3472229126901314,ord_0,cat_1,0.14783112533974352,cat_0,cat_2,-5.4669833308819715,ord_1,ord_0,0.5773696258748976,ord_1,1
5e393b2bf5fb7d7,ord_2,,0,ord_2,0.5908883563997179,ord_0,-1.9713317720977226,cat_1,24,,ord_4,ord_0,1.1425774922441394,ord_0,cat_1,0.23551874057479827,cat_1,cat_0,1.4739936504692959,ord_0,ord_0,0.6371810099348802,ord_3,1
5e3f02f4fe36eba,ord_1,,0,ord_3,0.20780924863656827,,-3.600034012365458,cat_1,10,ord_5,ord_4,ord_0,0.40491415496092115,ord_0,cat_1,0.16964784300347457,cat_0,cat_0,-1.2182393504267814,ord_1,ord_0,1.8989405355848121,ord_2,0
5e524d7da2f5f57,ord_1,,0,ord_2,0.4731345629866668,ord_5,-2.85877407841606,cat_1,29,ord_5,ord_2,ord_1,0.4856713055048425,ord_0,cat_1,0.11259454870203645,cat_0,cat_2,1.6105801900592036,ord_3,ord_0,,,1
5e5ad9c26e292e3,ord_2,ord_3,0,ord_3,0.4285832301794528,ord_1,-0.22041207788837536,cat_0,38,ord_5,ord_4,ord_0,0.488488083767315,ord_0,cat_1,0.20440671187069426,cat_0,cat_1,,ord_2,ord_0,0.39414575106566907,ord_2,0
5e649bd85d2e9e4,ord_2,,0,,0.6584688640896751,,0.1161417473766474,cat_1,1,ord_5,ord_4,ord_0,0.26466098447885833,ord_2,cat_0,0.1411624730865878,cat_1,cat_1,-3.056802348146969,ord_3,ord_2,1.0037364042692873,ord_2,0
5e64cf38a77334a,,ord_3,0,ord_3,0.6649181974126261,,-1.4951245276317564,cat_1,26,ord_5,,ord_0,-0.898605668156185,ord_0,,0.18162341524319883,cat_1,cat_0,,ord_1,ord_0,1.3538111785696467,ord_3,1
5e6a74cb0874c96,ord_0,,0,ord_3,0.674060995466212,,-2.2797040207689108,cat_1,26,ord_5,ord_4,ord_0,0.46616535413084104,ord_0,cat_1,0.15591541613667037,cat_0,cat_0,-0.48655612613261673,ord_0,ord_0,,ord_3,1
5e6e6819cb50928,ord_0,ord_3,6,ord_0,0.736377011451824,,2.5487363306364874,cat_0,20,ord_3,ord_3,ord_1,0.03752980443856062,ord_0,cat_1,0.05282250809723292,cat_1,cat_1,-2.4480596025173895,ord_3,ord_0,5.628845646712911,ord_3,0
5e70901f8cf3eaa,ord_0,,1,ord_2,0.01783643806620655,ord_2,-0.727566063328706,cat_1,26,ord_4,ord_4,ord_0,0.36175131800604204,ord_1,cat_0,0.12117916550937156,cat_1,cat_2,-4.835509397657561,ord_3,ord_0,2.888787650730174,ord_3,0
5e844baec0b71be,ord_2,,0,ord_2,0.02087527827429292,ord_1,1.5039808190427766,cat_0,14,ord_5,ord_4,ord_1,-1.0327494809957025,ord_0,,0.16037784405035171,cat_1,cat_5,-2.005985895733005,,ord_0,,ord_0,1
5e858e67fa0f374,ord_2,ord_1,0,ord_2,0.27482336883733316,ord_2,0.9085976217686288,cat_0,0,,ord_3,ord_0,1.1359543303933484,ord_1,cat_0,0.1625493285812503,cat_1,cat_3,0.4663983325311789,ord_2,,0.29487688397861933,,0
5e8f83ca15868d5,ord_0,ord_1,14,ord_0,0.2778964622968574,,-0.2810104081223121,cat_1,0,ord_3,ord_4,ord_0,1.2133885314519475,ord_1,,0.04115214525904251,cat_0,cat_4,5.04973229586763,ord_3,,5.831318671693538,ord_3,0
5e91a112bc9e627,ord_0,ord_3,1,ord_1,0.5932743331690693,ord_2,1.8296879413641454,cat_0,3,ord_4,ord_4,ord_0,-0.08189533881157458,ord_0,cat_1,0.07356477075090975,cat_1,cat_3,-2.6217559017322554,ord_3,,4.2166633142808845,,0
5e94b16fb3543ee,ord_1,,0,ord_2,0.37710828303626626,,-0.6298087213040018,cat_1,5,ord_5,ord_4,ord_0,-0.9497208078992495,ord_0,cat_0,0.20103046245506134,cat_1,cat_1,-6.267310550417051,ord_2,ord_0,2.365528776660853,ord_3,0
5e96d8733e225a3,ord_1,ord_3,4,ord_0,0.7191843362140816,ord_1,4.463936689752692,cat_1,3,ord_1,ord_4,ord_1,-0.3106857929016859,ord_0,cat_1,0.11387454394160507,cat_1,cat_1,-7.1605911584632,ord_3,ord_1,3.94685741594928,ord_3,1
5e9ec525f687572,ord_1,ord_3,0,ord_3,0.41218199709752856,ord_5,-2.3869735457638313,cat_1,18,ord_4,ord_4,ord_0,0.6231404841720006,ord_0,cat_1,,cat_0,cat_5,1.7929978218512161,ord_1,ord_0,1.610117121193907,ord_3,1
5ea263d9ec34e84,ord_0,,6,ord_0,0.14400702073041627,ord_5,1.2087924408325463,cat_1,2,ord_5,ord_4,ord_1,-0.9723748133692067,ord_0,cat_1,0.029239979347686254,cat_0,cat_1,-4.62805323077565,ord_3,ord_1,3.3048271806273206,ord_3,0
5eb053a197d4521,ord_2,ord_3,0,ord_3,0.3651813427874733,ord_1,-1.9346644590819562,cat_1,25,,ord_4,ord_0,1.1345344052688977,ord_0,cat_1,0.1661275775106571,cat_0,cat_4,2.0965093538843176,ord_1,ord_0,0.4089051212272235,ord_3,1
5ebac65bfcc6698,,,6,ord_0,1.078745037213644,ord_3,1.5064275857213043,cat_0,38,ord_4,ord_4,ord_0,-0.6795757079775652,ord_0,cat_0,,cat_1,cat_1,-4.209694962624849,ord_3,ord_1,5.142104553377712,ord_3,1
5ec2b3007a2c23c,ord_1,,0,ord_2,0.330232096466187,ord_2,-2.6654711078609856,cat_1,42,ord_5,ord_3,ord_0,0.9698857824424242,ord_0,cat_1,0.1534061349601977,cat_0,cat_3,-0.5877678916449744,,ord_0,1.437211931887675,ord_3,1
5ec4159496969f3,ord_1,ord_1,0,ord_2,0.4656235557280317,,1.0115197773894513,cat_1,1,ord_5,ord_2,ord_0,0.2779371797657365,ord_0,cat_0,0.17194202758177085,cat_1,cat_4,,ord_1,,0.17662134183705794,ord_3,1
5ec511dec6fa658,ord_1,,0,ord_2,1.0954286563822464,,1.2899524548172645,cat_0,34,,,ord_0,0.8214231636487799,ord_0,cat_1,0.14193188900714931,cat_1,cat_5,0.14731982767308505,ord_3,ord_0,1.7171359902304515,ord_3,0
5ecf3097886f1ff,ord_2,,0,ord_3,0.5864472243492539,ord_0,-2.230189280267105,cat_0,16,,ord_4,ord_0,0.8910877651576222,ord_0,cat_1,0.1859936410393084,cat_0,cat_4,-4.997846034398002,ord_0,ord_1,0.7956330429355355,ord_3,1
